,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 9:47:39:649 AM,39919.140625,-40660.828125,4889.529785,1.0,111.0,3.0,290.132019,-202.775009,484.707031,-5.721,-483.0,121.0,-20.0,-0.02,1.0,0.0,false
May 22 2024 9:47:39:749 AM,39898.238281,-40611.269531,4888.969727,1.0,112.0,3.0,290.696014,-215.009003,516.649048,-5.763,-122.0,319.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:39:845 AM,39877.148438,-40559.078125,4888.449707,1.0,112.0,3.0,291.212006,-225.636017,547.907043,-5.647,-106.0,313.0,1.0,-0.02,1.0,0.0,false
May 22 2024 9:47:39:944 AM,39854.828125,-40503.320312,4887.939941,1.0,112.0,4.0,291.728027,-235.303009,578.449036,-5.527,-97.0,305.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:40:54 AM,39828.960938,-40437.960938,4887.339844,1.0,112.0,4.0,292.323029,-239.99501,598.640015,-5.382,-47.0,202.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:40:142 AM,39809.859375,-40384.949219,4886.939941,1.0,111.0,4.0,292.728027,-216.375015,602.877014,-4.003,236.0,42.0,14.0,-1.02,0.0,0.0,false
May 22 2024 9:47:40:252 AM,39791.179688,-40319.089844,4886.679688,0.0,108.0,5.0,292.984009,-172.649002,594.034058,-1.911,437.0,-88.0,21.0,-0.02,0.0,0.0,false
May 22 2024 9:47:40:348 AM,39774.648438,-40264.117188,4886.389648,0.0,107.0,5.0,293.272003,-168.853012,572.265015,-1.697,38.0,-218.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:40:449 AM,39757.980469,-40208.417969,4886.129883,0.0,107.0,5.0,293.529022,-159.309006,545.342041,-1.532,95.0,-269.0,2.0,-0.02,1.0,0.0,false
May 22 2024 9:47:40:546 AM,39742.96875,-40157.609375,4885.919922,-1.0,106.0,5.0,293.740021,-151.184006,522.092041,-1.515,81.0,-233.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:40:646 AM,39727.9375,-40106.070312,4885.739746,-1.0,106.0,4.0,293.920013,-145.988007,509.163025,-1.501,52.0,-129.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:40:743 AM,39713.988281,-40057.660156,4885.589844,-1.0,106.0,4.0,294.074005,-140.037003,493.264038,-1.409,60.0,-159.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:40:855 AM,39699.128906,-40005.4375,4885.399902,-1.0,106.0,4.0,294.269012,-131.819,469.091034,-1.856,82.0,-242.0,-4.0,-0.02,0.0,0.0,false
May 22 2024 9:47:40:945 AM,39687.238281,-39963.238281,4885.219727,-1.0,106.0,4.0,294.44101,-124.150009,445.963013,-1.478,77.0,-231.0,4.0,-0.02,0.0,0.0,false
May 22 2024 9:47:41:51 AM,39674.539062,-39917.730469,4885.060059,-1.0,105.0,4.0,294.603027,-115.220009,418.475006,-1.076,89.0,-275.0,4.0,-0.02,0.0,0.0,false
May 22 2024 9:47:41:145 AM,39664.109375,-39879.898438,4884.929688,-1.0,105.0,4.0,294.731018,-107.467003,394.155029,-1.049,78.0,-243.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:41:244 AM,39653.800781,-39842.148438,4884.819824,-1.0,105.0,4.0,294.845001,-99.611008,369.164032,-0.987,79.0,-250.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:41:345 AM,39644.078125,-39806.1875,4884.709961,-1.0,105.0,4.0,294.956024,-92.281006,345.456024,-0.924,73.0,-237.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:41:444 AM,39635.359375,-39773.648438,4884.609863,-1.0,105.0,4.0,295.057007,-85.806007,324.040009,-1.044,65.0,-214.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:41:552 AM,39626.359375,-39739.808594,4884.52002,-1.0,105.0,4.0,295.147003,-79.198006,301.825012,-0.705,66.0,-222.0,3.0,-0.02,0.0,0.0,false
May 22 2024 9:47:41:650 AM,39618.789062,-39711.117188,4884.439941,-1.0,105.0,4.0,295.226013,-73.676003,283.027008,-0.623,55.0,-188.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:41:747 AM,39611.839844,-39684.539062,4884.370117,-1.0,105.0,4.0,295.294006,-68.649002,265.634003,-0.558,50.0,-174.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:41:848 AM,39605.117188,-39658.648438,4884.310059,-1.0,104.0,4.0,295.357025,-63.798004,248.741013,-0.713,49.0,-169.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:41:948 AM,39598.898438,-39634.570312,4884.22998,-1.0,104.0,4.0,295.429016,-59.408001,233.004013,-0.546,44.0,-157.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:42:52 AM,39592.910156,-39611.199219,4884.179688,-1.0,104.0,3.0,295.482025,-55.153004,217.753006,-0.516,43.0,-153.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:42:145 AM,39587.929688,-39591.738281,4884.120117,-1.0,104.0,3.0,295.542999,-51.739002,205.030014,-0.504,34.0,-127.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:42:246 AM,39582.828125,-39571.667969,4884.069824,-1.0,104.0,3.0,295.594025,-48.208004,191.943008,-0.416,35.0,-131.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:42:349 AM,39578.019531,-39552.640625,4884.029785,-1.0,104.0,3.0,295.629028,-44.834003,179.560013,-0.412,34.0,-124.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:42:451 AM,39573.539062,-39534.839844,4883.989746,-1.0,104.0,3.0,295.673004,-41.752003,167.972015,-0.446,31.0,-116.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:42:548 AM,39569.589844,-39519.140625,4883.939941,-1.0,104.0,3.0,295.718018,-39.092003,157.756012,-0.325,27.0,-102.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:42:649 AM,39565.738281,-39503.75,4883.909668,-1.0,104.0,3.0,295.755005,-36.473003,147.772003,-0.4,26.0,-100.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:42:749 AM,39562.21875,-39489.628906,4883.870117,-1.0,104.0,3.0,295.796021,-33.803001,137.306,-0.434,27.0,-105.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:42:845 AM,39558.890625,-39476.238281,4883.839844,0.0,104.0,3.0,295.826019,-34.670002,141.223007,-0.392,-9.0,39.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:42:960 AM,39553.488281,-39458.449219,4883.799805,0.0,104.0,3.0,295.862,-51.971001,164.434006,-0.841,-173.0,232.0,-4.0,0.98,1.0,0.0,false
May 22 2024 9:47:43:43 AM,39547.867188,-39443.039062,4883.709961,0.0,105.0,3.0,295.956024,-62.925003,188.005005,-1.429,-110.0,236.0,-6.0,-1.02,1.0,0.0,false
May 22 2024 9:47:43:145 AM,39541.949219,-39421.378906,4883.679688,0.0,105.0,3.0,295.986023,-62.150002,222.395004,-1.215,8.0,344.0,2.0,-0.02,1.0,0.0,false
May 22 2024 9:47:43:251 AM,39534.988281,-39395.367188,4883.609863,1.0,105.0,3.0,296.049011,-68.973,258.070007,-1.24,-68.0,357.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:43:342 AM,39527.9375,-39370.007812,4883.52002,1.0,105.0,3.0,296.142029,-81.948006,287.430023,-1.598,-130.0,294.0,-4.0,0.98,1.0,0.0,false
May 22 2024 9:47:43:448 AM,39516.449219,-39338.277344,4883.219727,1.0,106.0,3.0,296.444,-115.053009,312.778015,-3.481,-331.0,253.0,-19.0,0.98,1.0,0.0,false
May 22 2024 9:47:43:543 AM,39501.988281,-39308.179688,4882.709961,1.0,109.0,2.0,296.950012,-156.395004,325.784027,-5.682,-413.0,130.0,-22.0,1.98,0.0,0.0,false
May 22 2024 9:47:43:643 AM,39482.300781,-39277.078125,4881.899902,0.0,113.0,1.0,297.765015,-201.847015,313.286011,-8.344001,-455.0,-125.0,-27.0,0.98,0.0,0.0,false
May 22 2024 9:47:43:748 AM,39457.4375,-39248.0,4880.719727,0.0,118.0,1.0,298.946014,-241.439011,274.817017,-10.547001,-396.0,-385.0,-22.0,0.98,0.0,0.0,false
May 22 2024 9:47:43:844 AM,39432.527344,-39224.699219,4879.5,-1.0,123.0,1.0,300.160004,-264.625,239.040009,-11.794001,-232.0,-358.0,-12.0,0.98,0.0,0.0,false
May 22 2024 9:47:43:949 AM,39404.179688,-39202.4375,4878.489746,-2.0,129.0,2.0,301.172028,-278.330017,201.589005,-11.669001,-137.0,-375.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:44:48 AM,39377.847656,-39182.390625,4876.989746,-2.0,133.0,2.0,302.674011,-267.983002,203.631012,-16.134001,103.0,20.0,-45.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:44:146 AM,39355.148438,-39161.480469,4875.609863,-2.0,134.0,4.0,304.053009,-228.697006,204.241013,-12.823001,393.0,6.0,33.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:44:251 AM,39335.339844,-39140.417969,4874.489746,-3.0,133.0,4.0,305.178009,-182.883011,190.349014,-9.945001,458.0,-139.0,29.0,-1.02,0.0,0.0,false
May 22 2024 9:47:44:348 AM,39320.609375,-39121.597656,4873.709961,-3.0,132.0,5.0,305.949005,-150.728012,189.764008,-7.952,322.0,-6.0,20.0,-1.02,0.0,0.0,false
May 22 2024 9:47:44:452 AM,39307.617188,-39101.230469,4873.279785,-3.0,130.0,6.0,306.381012,-116.300003,188.71701,-3.564,344.0,-10.0,44.0,-1.02,0.0,0.0,false
May 22 2024 9:47:44:550 AM,39298.757812,-39082.277344,4873.040039,-3.0,127.0,6.0,306.620026,-84.390007,184.612015,-2.767,319.0,-41.0,8.0,-1.02,0.0,0.0,false
May 22 2024 9:47:44:653 AM,39292.609375,-39063.398438,4872.790039,-2.0,124.0,6.0,306.875,-60.715004,179.039001,-3.776,237.0,-56.0,-10.0,-1.02,0.0,0.0,false
May 22 2024 9:47:44:745 AM,39288.398438,-39046.917969,4872.529785,-2.0,121.0,7.0,307.131012,-46.894001,173.404007,-3.044,138.0,-56.0,7.0,-1.02,0.0,0.0,false
May 22 2024 9:47:44:846 AM,39284.960938,-39029.589844,4872.330078,-2.0,118.0,7.0,307.336029,-34.882,166.045013,-1.652,120.0,-74.0,14.0,-1.02,0.0,0.0,false
May 22 2024 9:47:44:942 AM,39282.597656,-39014.089844,4872.339844,-2.0,116.0,7.0,307.345001,-24.234001,157.739014,0.657,106.0,-83.0,23.0,-1.02,0.0,0.0,false
May 22 2024 9:47:45:51 AM,39280.890625,-38997.460938,4872.52002,-1.0,113.0,7.0,307.530029,-14.716001,147.815002,1.912,95.0,-99.0,13.0,-1.02,0.0,0.0,false
May 22 2024 9:47:45:147 AM,39280.109375,-38984.617188,4872.719727,-1.0,111.0,6.0,307.725006,-5.491,115.379005,1.996,92.0,-324.0,1.0,-1.02,-1.0,0.0,false
May 22 2024 9:47:45:245 AM,39279.808594,-38979.109375,4872.699707,-2.0,110.0,6.0,307.739014,3.049,36.256001,1.248,85.0,-791.0,-7.0,-1.02,-1.0,0.0,false
May 22 2024 9:47:45:348 AM,39279.710938,-38977.1875,4872.719727,-2.0,109.0,6.0,307.754028,0.318,12.017,0.454,-27.0,-242.0,-8.0,-0.02,-1.0,0.0,false
May 22 2024 9:47:45:452 AM,39279.597656,-38976.679688,4872.75,-2.0,109.0,6.0,307.792023,0.077,-2.221,0.112,-2.0,-142.0,-3.0,0.98,0.0,0.0,false
May 22 2024 9:47:45:550 AM,39279.46875,-38976.507812,4872.810059,-2.0,109.0,6.0,307.844025,-1.065,-3.279,-0.108,-11.0,-11.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:45:649 AM,39279.339844,-38976.367188,4872.850098,-1.0,109.0,6.0,307.888,-1.259,-2.849,-0.314,-2.0,4.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:45:744 AM,39279.21875,-38976.269531,4872.879883,-1.0,109.0,6.0,307.921021,-1.218,-2.188,-0.075,0.0,7.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:45:850 AM,39279.109375,-38976.1875,4872.899902,-1.0,109.0,6.0,307.943024,-1.099,-1.573,-0.192,1.0,6.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:45:945 AM,39279.007812,-38976.160156,4872.919922,-1.0,109.0,6.0,307.95401,-1.02,-1.156,-0.087,1.0,4.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:46:42 AM,39278.910156,-38976.148438,4872.919922,-1.0,109.0,6.0,307.959015,-0.957,-0.862,-0.084,1.0,3.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:46:144 AM,39278.808594,-38976.140625,4872.919922,-1.0,109.0,6.0,307.959015,-0.912,-0.659,-0.163,0.0,2.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:46:246 AM,39278.71875,-38976.160156,4872.919922,-1.0,109.0,6.0,307.963013,-0.873,-0.517,-0.143,0.0,1.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:46:345 AM,39278.648438,-38976.1875,4872.919922,-1.0,109.0,6.0,307.965027,-0.621,-0.288,0.015,3.0,2.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:46:452 AM,39278.628906,-38976.179688,4872.919922,-1.0,109.0,6.0,307.970001,-0.124,-0.124,0.037,5.0,2.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:46:549 AM,39278.640625,-38976.167969,4872.919922,-1.0,109.0,6.0,307.972015,-0.057,-0.081,0.049,1.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:46:645 AM,39278.640625,-38976.160156,4872.929688,-1.0,109.0,6.0,307.975006,-0.045,-0.059,0.026,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:46:745 AM,39278.640625,-38976.148438,4872.929688,-1.0,109.0,6.0,307.976013,-0.035,-0.024,0.079,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:46:854 AM,39278.648438,-38976.148438,4872.929688,-1.0,109.0,6.0,307.979004,-0.044,-0.039,-0.038,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:46:955 AM,39278.648438,-38976.140625,4872.929688,-1.0,109.0,6.0,307.980011,-0.044,-0.031,0.034,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:47:43 AM,39278.648438,-38976.140625,4872.929688,-1.0,109.0,6.0,307.980011,-0.041,-0.028,-0.133,0.0,0.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:47:146 AM,39278.648438,-38976.140625,4872.929688,-1.0,109.0,6.0,307.983002,-0.028,-0.012,-0.018,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:47:245 AM,39278.648438,-38976.140625,4872.929688,-1.0,109.0,6.0,307.986023,-0.04,-0.016,0.133,0.0,0.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:47:352 AM,39278.648438,-38976.140625,4872.929688,-1.0,109.0,6.0,307.989014,-0.039,-0.017,0.009,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:47:450 AM,39278.648438,-38976.140625,4872.929688,-1.0,109.0,6.0,307.989014,-0.041,-0.016,0.014,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:47:551 AM,39278.648438,-38976.140625,4872.929688,-1.0,109.0,6.0,307.989014,-0.021,-0.005,0.002,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:47:645 AM,39278.648438,-38976.140625,4872.939941,-1.0,109.0,6.0,307.994019,-0.039,-0.012,0.047,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:47:747 AM,39278.648438,-38976.128906,4872.929688,-1.0,109.0,6.0,307.999023,-0.039,-0.011,0.029,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:47:850 AM,39278.648438,-38976.128906,4872.929688,-1.0,109.0,6.0,307.999023,-0.039,-0.01,0.105,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:47:945 AM,39278.648438,-38976.128906,4872.929688,-1.0,109.0,6.0,308.002014,-0.037,-0.009,0.112,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:48:47 AM,39278.648438,-38976.128906,4872.929688,-1.0,109.0,6.0,308.002014,-0.036,-0.009,0.049,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:48:146 AM,39278.648438,-38976.128906,4872.919922,-1.0,109.0,6.0,308.006012,-0.037,-0.008,0.178,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:48:252 AM,39278.648438,-38976.128906,4872.939941,-1.0,109.0,6.0,308.016022,-0.037,-0.009,0.044,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:48:356 AM,39278.648438,-38976.128906,4872.929688,-1.0,109.0,6.0,308.017029,-0.038,-0.012,-0.107,0.0,0.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:48:451 AM,39278.648438,-38976.128906,4872.919922,-1.0,109.0,6.0,308.028015,-0.041,-0.011,0.06,0.0,0.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:48:552 AM,39278.648438,-38976.128906,4872.919922,-1.0,109.0,6.0,308.031006,-0.037,-0.011,-0.155,0.0,0.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:48:648 AM,39278.648438,-38976.128906,4872.929688,-1.0,109.0,6.0,308.037018,-0.038,-0.009,0.078,0.0,0.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:48:745 AM,39278.648438,-38976.128906,4872.929688,-1.0,109.0,6.0,308.040009,-0.039,-0.008,-0.061,0.0,0.0,-1.0,-1.02,0.0,0.0,false
May 22 2024 9:47:48:847 AM,39278.648438,-38976.128906,4872.929688,-1.0,109.0,6.0,308.045013,-0.036,0.001,0.081,0.0,0.0,1.0,-1.02,0.0,0.0,false
May 22 2024 9:47:48:945 AM,39278.648438,-38976.128906,4872.939941,-1.0,109.0,6.0,308.050018,-0.04,0.01,0.092,0.0,0.0,0.0,-1.02,0.0,0.0,false
May 22 2024 9:47:49:46 AM,39278.648438,-38976.128906,4872.939941,-1.0,109.0,6.0,308.053009,-0.034,0.013,-0.152,0.0,0.0,-2.0,-1.02,1.0,0.0,false
May 22 2024 9:47:49:144 AM,39278.550781,-38975.929688,4872.939941,-1.0,109.0,6.0,308.057007,-1.602,2.472,-0.08,-16.0,25.0,1.0,-1.02,1.0,0.0,false
May 22 2024 9:47:49:253 AM,39278.609375,-38974.390625,4872.97998,0.0,109.0,6.0,308.100006,-0.974,20.296001,0.11,6.0,178.0,2.0,-1.02,1.0,0.0,false
May 22 2024 9:47:49:349 AM,39278.5,-38970.859375,4873.049805,0.0,109.0,6.0,308.167023,-3.397,44.356003,0.07,-24.0,241.0,0.0,-1.02,1.0,0.0,false
May 22 2024 9:47:49:445 AM,39278.617188,-38963.75,4873.179688,0.0,107.0,6.0,308.302002,-2.249,86.705002,0.395,11.0,423.0,3.0,-1.02,1.0,0.0,false
May 22 2024 9:47:49:552 AM,39279.160156,-38951.660156,4873.370117,1.0,105.0,7.0,308.483002,2.089,128.274002,0.856,43.0,416.0,5.0,-1.02,1.0,0.0,false
May 22 2024 9:47:49:652 AM,39280.398438,-38936.589844,4873.600098,1.0,103.0,7.0,308.721008,9.877001,164.012009,1.965,78.0,357.0,11.0,-1.02,1.0,0.0,false
May 22 2024 9:47:49:743 AM,39282.449219,-38920.078125,4873.889648,1.0,100.0,7.0,309.008026,20.6,194.20401,3.032,107.0,302.0,11.0,-1.02,1.0,0.0,false
May 22 2024 9:47:49:850 AM,39286.46875,-38897.507812,4874.350098,1.0,96.0,7.0,309.471008,38.391003,227.158005,4.685,178.0,330.0,17.0,-1.02,1.0,0.0,false
May 22 2024 9:47:49:945 AM,39291.96875,-38874.679688,4874.919922,2.0,92.0,6.0,310.035004,59.571003,254.131012,6.312,212.0,270.0,16.0,-1.02,1.0,0.0,false
May 22 2024 9:47:50:54 AM,39299.289062,-38844.96875,4875.669922,2.0,88.0,6.0,310.790009,66.993004,296.914001,7.527,74.0,428.0,12.0,0.98,1.0,0.0,false
May 22 2024 9:47:50:152 AM,39303.847656,-38813.257812,4876.299805,2.0,87.0,5.0,311.421021,48.476002,337.472015,6.906,-185.0,406.0,-6.0,-0.02,1.0,0.0,false
May 22 2024 9:47:50:248 AM,39306.417969,-38778.820312,4876.810059,2.0,86.0,4.0,311.927002,37.483002,372.305023,5.69,-110.0,348.0,-12.0,-0.02,1.0,0.0,false
May 22 2024 9:47:50:346 AM,39309.117188,-38740.390625,4877.339844,2.0,86.0,3.0,312.458008,35.369003,406.406006,5.758,-21.0,341.0,1.0,-0.02,1.0,0.0,false
May 22 2024 9:47:50:446 AM,39311.867188,-38697.789062,4877.859863,2.0,86.0,3.0,312.973022,31.056002,440.532013,4.698,-43.0,341.0,-11.0,0.98,1.0,0.0,false
May 22 2024 9:47:50:546 AM,39311.917969,-38652.019531,4878.120117,2.0,87.0,2.0,313.240021,2.703,471.560028,2.826,-284.0,310.0,-19.0,0.98,1.0,0.0,false
May 22 2024 9:47:50:646 AM,39307.339844,-38603.6875,4878.27002,2.0,91.0,1.0,313.386017,-45.467003,494.369019,7.892,-482.0,228.0,51.0,0.98,1.0,0.0,false
May 22 2024 9:47:50:753 AM,39295.167969,-38551.550781,4878.609863,1.0,96.0,0.0,313.72702,-120.827003,502.735016,2.678,-754.0,84.0,-52.0,0.98,1.0,0.0,false
May 22 2024 9:47:50:851 AM,39276.738281,-38503.699219,4878.459961,1.0,102.0,-1.0,313.876007,-190.228012,509.133026,-5.986,-694.0,64.0,-87.0,-0.02,1.0,0.0,false
May 22 2024 9:47:50:948 AM,39256.019531,-38452.570312,4877.679688,0.0,107.0,0.0,314.657013,-217.892014,543.690002,-9.577001,-277.0,346.0,-36.0,-0.02,1.0,0.0,false
May 22 2024 9:47:51:48 AM,39236.179688,-38395.597656,4876.779785,1.0,108.0,1.0,315.560028,-210.818008,581.950012,-8.894,71.0,383.0,7.0,-0.02,1.0,0.0,false
May 22 2024 9:47:51:144 AM,39216.9375,-38337.371094,4876.0,1.0,108.0,1.0,316.337006,-211.936005,615.338013,-8.318001,-11.0,334.0,6.0,-0.02,1.0,0.0,false
May 22 2024 9:47:51:245 AM,39196.148438,-38273.238281,4875.22998,1.0,108.0,2.0,317.108002,-215.475006,648.675049,-7.752,-35.0,333.0,6.0,-0.02,1.0,0.0,false
May 22 2024 9:47:51:346 AM,39174.617188,-38205.757812,4874.5,1.0,108.0,2.0,317.835022,-220.125015,680.921021,-7.279,-47.0,322.0,5.0,-0.02,1.0,0.0,false
May 22 2024 9:47:52:344 AM,39136.628906,-38083.9375,4873.319824,1.0,107.0,2.0,319.017029,-228.822006,733.728027,-6.843,-87.0,528.0,4.0,-0.02,1.0,0.0,false
May 22 2024 9:47:52:344 AM,39136.628906,-38083.9375,4873.319824,1.0,107.0,2.0,319.017029,-228.822006,733.728027,-6.843,0.0,0.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:52:344 AM,39136.628906,-38083.9375,4873.319824,1.0,107.0,2.0,319.017029,-228.822006,733.728027,-6.843,0.0,0.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:52:345 AM,39136.628906,-38083.9375,4873.319824,1.0,107.0,2.0,319.017029,-228.822006,733.728027,-6.843,0.0,0.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:52:540 AM,39113.679688,-38008.769531,4872.649902,1.0,107.0,3.0,319.687012,-233.679016,763.703064,-6.711,-49.0,300.0,1.0,-0.02,1.0,0.0,false
May 22 2024 9:47:52:540 AM,39113.679688,-38008.769531,4872.649902,1.0,107.0,3.0,319.687012,-233.679016,763.703064,-6.711,0.0,0.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:52:547 AM,39111.488281,-38001.550781,4872.589844,1.0,107.0,3.0,319.75,-234.138016,766.494019,-6.662,-5.0,28.0,0.0,-0.02,1.0,0.0,false
May 22 2024 9:47:52:679 AM,39081.320312,-37900.757812,4871.72998,1.0,107.0,3.0,320.608002,-239.589005,803.057068,-6.864,-55.0,366.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:52:752 AM,39063.148438,-37838.988281,4871.189941,1.0,106.0,3.0,321.14502,-240.257004,816.257019,-6.888,-7.0,132.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:52:858 AM,39038.140625,-37752.578125,4870.399902,0.0,106.0,3.0,321.937012,-235.169006,815.064026,-6.79,51.0,-12.0,1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:52:955 AM,39016.058594,-37674.9375,4869.669922,0.0,106.0,3.0,322.666016,-226.397003,799.516052,-6.593,88.0,-155.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:53:52 AM,38994.867188,-37599.070312,4868.939941,0.0,105.0,3.0,323.390015,-215.595016,775.18103,-6.613,108.0,-243.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:53:151 AM,38974.507812,-37524.859375,4868.219727,-1.0,105.0,3.0,324.118011,-203.153015,745.096008,-6.691,124.0,-301.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 9:47:53:253 AM,38954.589844,-37450.929688,4867.5,-1.0,105.0,3.0,324.840027,-189.922012,710.230042,-6.348001,132.0,-349.0,3.0,-0.02,0.0,0.0,false
May 22 2024 9:47:53:352 AM,38936.640625,-37383.097656,4866.839844,-1.0,105.0,3.0,325.497009,-177.072006,674.902039,-6.071,128.0,-353.0,3.0,-0.02,0.0,0.0,false
May 22 2024 9:47:53:454 AM,38919.359375,-37316.640625,4866.209961,-2.0,104.0,3.0,326.131012,-164.202011,637.726013,-5.782,129.0,-372.0,3.0,-0.02,0.0,0.0,false
May 22 2024 9:47:53:547 AM,38904.738281,-37259.4375,4865.649902,-2.0,104.0,3.0,326.683014,-153.083008,604.027039,-5.623,111.0,-337.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:53:649 AM,38889.71875,-37199.800781,4865.089844,-2.0,104.0,3.0,327.251007,-141.387009,567.501038,-5.254,117.0,-365.0,4.0,-0.02,0.0,0.0,false
May 22 2024 9:47:53:747 AM,38876.648438,-37147.097656,4864.580078,-2.0,104.0,3.0,327.753021,-131.031006,534.236023,-5.062,104.0,-333.0,2.0,-0.02,0.0,0.0,false
May 22 2024 9:47:53:848 AM,38863.738281,-37094.277344,4864.080078,-2.0,104.0,2.0,328.256012,-120.918007,500.012024,-4.66,101.0,-342.0,4.0,-0.02,0.0,0.0,false
May 22 2024 9:47:53:948 AM,38852.109375,-37046.121094,4863.589844,-2.0,103.0,2.0,328.748016,-111.695007,468.245026,-4.671,92.0,-318.0,0.0,-0.02,0.0,0.0,false
May 22 2024 9:47:54:50 AM,38841.097656,-36999.929688,4863.120117,-2.0,103.0,2.0,329.215027,-103.179008,437.288025,-4.39,85.0,-310.0,3.0,-0.02,0.0,0.0,false
May 22 2024 9:47:54:156 AM,38830.617188,-36955.5,4862.689941,-2.0,103.0,2.0,329.644012,-94.902008,407.136017,-3.947,83.0,-302.0,4.0,-0.02,0.0,0.0,false
