,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 10:43:56:870 AM,53007.007812,-86692.726562,6864.359863,5.0,-83.0,4.0,2182.728027,305.534027,-2388.484131,186.456009,29.0,-43.0,1.0,0.0,1.0,0.0,false
May 21 2024 10:43:56:970 AM,53037.019531,-86931.898438,6883.069824,5.0,-83.0,5.0,2201.436035,306.180023,-2393.008057,186.713013,6.0,-45.0,3.0,0.0,1.0,0.0,false
May 21 2024 10:43:57:70 AM,53066.929688,-87171.515625,6901.810059,5.0,-83.0,5.0,2220.180176,304.846008,-2397.735107,187.045013,-13.0,-47.0,3.0,-0.01,1.0,0.0,false
May 21 2024 10:43:57:162 AM,53094.296875,-87394.304688,6919.259766,5.0,-83.0,6.0,2237.625,299.525024,-2402.490234,187.585007,-53.0,-48.0,5.0,-0.02,1.0,0.0,false
May 21 2024 10:43:57:262 AM,53122.648438,-87634.929688,6938.159668,5.0,-84.0,6.0,2256.523193,286.973022,-2408.131104,188.526016,-126.0,-56.0,9.0,-0.03,1.0,0.0,false
May 21 2024 10:43:57:362 AM,53149.367188,-87876.101562,6957.179688,5.0,-85.0,7.0,2275.546143,268.394012,-2414.114014,189.837006,-186.0,-60.0,13.0,-0.03,1.0,0.0,false
May 21 2024 10:43:57:462 AM,53173.929688,-88117.859375,6976.359863,5.0,-85.0,7.0,2294.722168,244.065018,-2420.211182,191.518005,-243.0,-61.0,17.0,-0.03,1.0,0.0,false
May 21 2024 10:43:57:565 AM,53196.507812,-88367.117188,6996.259766,5.0,-86.0,8.0,2314.62915,214.215012,-2426.318115,193.553009,-298.0,-61.0,20.0,-0.03,1.0,0.0,false
May 21 2024 10:43:57:665 AM,53215.527344,-88610.007812,7015.799805,5.0,-87.0,8.0,2334.171143,182.154007,-2431.88501,195.77301,-321.0,-56.0,22.0,-0.03,1.0,0.0,false
May 21 2024 10:43:57:765 AM,53231.769531,-88853.085938,7035.719727,5.0,-88.0,8.0,2354.090088,147.210007,-2432.937012,200.186005,-349.0,-11.0,44.0,-0.03,1.0,0.0,false
May 21 2024 10:43:57:865 AM,53244.347656,-89095.515625,7055.589844,5.0,-89.0,8.0,2373.953125,111.833008,-2422.307129,198.600006,-354.0,106.0,-16.0,-0.03,1.0,0.0,false
May 21 2024 10:43:57:966 AM,53253.558594,-89337.695312,7075.469727,5.0,-90.0,7.0,2393.839111,75.017006,-2410.384033,199.089005,-368.0,119.0,5.0,-0.03,1.0,0.0,false
May 21 2024 10:43:58:66 AM,53259.449219,-89577.898438,7095.409668,5.0,-90.0,7.0,2413.7771,38.414001,-2397.782227,201.264008,-366.0,126.0,22.0,-0.02,1.0,0.0,false
May 21 2024 10:43:58:166 AM,53262.070312,-89819.085938,7115.699707,5.0,-91.0,6.0,2434.070068,2.858,-2384.718994,201.795013,-356.0,131.0,5.0,-0.02,1.0,0.0,false
May 21 2024 10:43:58:267 AM,53261.457031,-90056.898438,7135.830078,5.0,-92.0,6.0,2454.197998,-30.406002,-2374.814209,201.749008,-333.0,99.0,0.0,-0.02,1.0,0.0,false
May 21 2024 10:43:58:368 AM,53257.71875,-90296.9375,7156.209961,5.0,-92.0,5.0,2474.580078,-61.974003,-2372.684082,202.852005,-316.0,21.0,11.0,-0.02,1.0,0.0,false
May 21 2024 10:43:58:468 AM,53251.5,-90534.570312,7176.52002,5.0,-93.0,4.0,2494.887207,-87.449005,-2372.120117,204.384003,-255.0,6.0,15.0,0.01,1.0,0.0,false
May 21 2024 10:43:58:564 AM,53243.917969,-90763.226562,7196.029785,5.0,-93.0,3.0,2514.393066,-102.171005,-2373.384033,201.839005,-147.0,-13.0,-25.0,0.02,1.0,0.0,false
May 21 2024 10:43:58:670 AM,53234.21875,-91014.617188,7217.009766,5.0,-93.0,2.0,2535.373047,-108.459007,-2376.508057,195.222015,-63.0,-31.0,-66.0,0.02,1.0,0.0,false
May 21 2024 10:43:58:770 AM,53224.609375,-91252.515625,7236.179688,5.0,-92.0,1.0,2554.544189,-103.288002,-2380.233154,190.299011,52.0,-37.0,-49.0,0.02,1.0,0.0,false
May 21 2024 10:43:58:870 AM,53216.078125,-91490.867188,7255.149902,5.0,-92.0,1.0,2573.51123,-89.335007,-2383.933105,189.489014,140.0,-37.0,-8.0,0.03,1.0,0.0,false
May 21 2024 10:43:58:970 AM,53209.457031,-91729.546875,7274.109863,5.0,-91.0,0.0,2592.481201,-67.507004,-2387.558105,189.810013,218.0,-36.0,3.0,0.03,1.0,0.0,false
May 21 2024 10:43:59:70 AM,53205.339844,-91968.515625,7293.119629,5.0,-90.0,0.0,2611.490234,-39.804001,-2390.980225,189.904007,277.0,-34.0,1.0,0.03,1.0,0.0,false
May 21 2024 10:43:59:163 AM,53204.167969,-92190.289062,7310.699707,5.0,-89.0,-1.0,2629.068115,-10.948001,-2393.912109,189.112015,289.0,-29.0,-8.0,0.03,1.0,0.0,false
May 21 2024 10:43:59:263 AM,53205.9375,-92429.789062,7329.560059,5.0,-88.0,-2.0,2647.927246,21.209002,-2396.697021,188.102005,322.0,-28.0,-10.0,0.02,1.0,0.0,false
May 21 2024 10:43:59:363 AM,53210.6875,-92669.539062,7348.399902,5.0,-88.0,-2.0,2666.768066,53.178001,-2399.015137,188.322006,320.0,-23.0,2.0,0.01,1.0,0.0,false
May 21 2024 10:43:59:463 AM,53218.230469,-92909.515625,7367.279785,5.0,-87.0,-2.0,2685.64624,82.812004,-2401.107178,188.865005,296.0,-21.0,5.0,0.01,1.0,0.0,false
May 21 2024 10:43:59:563 AM,53228.320312,-93149.695312,7386.209961,5.0,-87.0,-2.0,2704.574219,109.386002,-2403.116211,189.451004,266.0,-20.0,6.0,0.01,1.0,0.0,false
May 21 2024 10:43:59:663 AM,53240.867188,-93390.078125,7405.179688,5.0,-86.0,-2.0,2723.551025,135.150009,-2404.88916,189.963013,258.0,-18.0,5.0,0.03,1.0,0.0,false
May 21 2024 10:43:59:767 AM,53256.847656,-93641.46875,7425.069824,5.0,-85.0,-2.0,2743.432129,163.173004,-2406.315186,190.353012,280.0,-14.0,4.0,0.03,1.0,0.0,false
May 21 2024 10:43:59:867 AM,53275.027344,-93882.40625,7444.149902,5.0,-85.0,-2.0,2762.513184,191.98201,-2407.150146,190.653015,288.0,-8.0,3.0,0.03,1.0,0.0,false
May 21 2024 10:43:59:970 AM,53296.789062,-94129.289062,7463.719727,5.0,-84.0,-2.0,2782.088135,223.565018,-2407.377197,190.914001,316.0,-2.0,3.0,0.02,1.0,0.0,false
May 21 2024 10:44:00:64 AM,53319.507812,-94356.015625,7481.709961,5.0,-83.0,-2.0,2800.080078,251.765015,-2407.373047,191.119003,282.0,0.0,2.0,0.01,1.0,0.0,false
May 21 2024 10:44:00:166 AM,53346.410156,-94601.4375,7501.199707,5.0,-83.0,-2.0,2819.564209,275.75,-2408.006104,191.346008,240.0,-6.0,2.0,-0.01,1.0,0.0,false
May 21 2024 10:44:00:269 AM,53375.199219,-94848.710938,7520.82959,5.0,-83.0,-2.0,2839.197021,292.759003,-2409.492188,191.605011,170.0,-15.0,3.0,-0.01,1.0,0.0,false
May 21 2024 10:44:00:362 AM,53402.398438,-95074.015625,7538.719727,5.0,-83.0,-1.0,2857.088135,301.58902,-2411.713135,191.74501,88.0,-22.0,1.0,-0.01,1.0,0.0,false
May 21 2024 10:44:00:462 AM,53431.9375,-95315.476562,7557.879883,5.0,-83.0,-1.0,2876.251221,304.557007,-2414.915039,191.827011,30.0,-32.0,1.0,-0.01,1.0,0.0,false
May 21 2024 10:44:00:563 AM,53461.480469,-95557.28125,7577.060059,5.0,-83.0,0.0,2895.427246,302.53302,-2418.707031,191.872009,-20.0,-38.0,0.0,-0.01,1.0,0.0,false
May 21 2024 10:44:00:662 AM,53490.269531,-95799.507812,7596.25,5.0,-83.0,0.0,2914.612061,292.151001,-2423.325195,191.878006,-104.0,-46.0,0.0,-0.03,1.0,0.0,false
May 21 2024 10:44:00:763 AM,53517.417969,-96042.25,7615.439941,5.0,-84.0,1.0,2933.803223,273.802002,-2428.596191,191.831009,-183.0,-53.0,0.0,-0.03,1.0,0.0,false
May 21 2024 10:44:00:862 AM,53542.257812,-96285.515625,7634.629883,5.0,-85.0,1.0,2952.993164,247.755005,-2434.278076,191.718002,-260.0,-57.0,-1.0,-0.03,1.0,0.0,false
May 21 2024 10:44:00:962 AM,53564.128906,-96529.351562,7653.810059,5.0,-86.0,2.0,2972.179199,214.710007,-2440.013184,191.537003,-330.0,-57.0,-2.0,-0.03,1.0,0.0,false
May 21 2024 10:44:01:63 AM,53582.488281,-96773.65625,7672.97998,5.0,-87.0,2.0,2991.343262,176.451004,-2445.435059,191.307007,-383.0,-54.0,-2.0,-0.03,1.0,0.0,false
May 21 2024 10:44:01:162 AM,53597.078125,-97018.40625,7692.109863,5.0,-88.0,2.0,3010.478027,136.064011,-2450.328125,191.062012,-404.0,-49.0,-2.0,-0.02,1.0,0.0,false
May 21 2024 10:44:01:263 AM,53608.140625,-97263.585938,7711.25,5.0,-89.0,3.0,3029.620117,97.195007,-2454.13623,196.697006,-389.0,-38.0,56.0,-0.01,1.0,0.0,false
May 21 2024 10:44:01:363 AM,53615.769531,-97510.710938,7730.689941,5.0,-90.0,2.0,3049.054199,59.580002,-2458.441162,191.475006,-376.0,-43.0,-52.0,-0.01,1.0,0.0,false
May 21 2024 10:44:01:463 AM,53620.117188,-97756.726562,7749.719727,5.0,-90.0,2.0,3068.090088,29.740002,-2462.094238,189.933014,-298.0,-37.0,-15.0,0.01,1.0,0.0,false
May 21 2024 10:44:01:568 AM,53622.917969,-98015.945312,7769.669922,5.0,-90.0,2.0,3088.032227,12.533001,-2465.811035,189.784012,-172.0,-37.0,-1.0,0.02,1.0,0.0,false
May 21 2024 10:44:01:671 AM,53624.929688,-98268.726562,7789.089844,5.0,-90.0,1.0,3107.454102,6.784,-2469.486084,189.892014,-57.0,-37.0,1.0,0.02,1.0,0.0,false
May 21 2024 10:44:01:771 AM,53627.390625,-98516.890625,7808.139648,5.0,-89.0,0.0,3126.51123,14.894001,-2472.89209,189.974014,81.0,-34.0,1.0,0.03,1.0,0.0,false
May 21 2024 10:44:01:864 AM,53631.207031,-98747.601562,7825.859863,5.0,-88.0,0.0,3144.227051,33.646,-2475.587158,189.900009,188.0,-27.0,-1.0,0.03,1.0,0.0,false
May 21 2024 10:44:01:966 AM,53637.949219,-99000.507812,7845.27002,5.0,-87.0,-1.0,3163.634033,63.567001,-2477.799072,189.67601,299.0,-22.0,-2.0,0.03,1.0,0.0,false
May 21 2024 10:44:02:70 AM,53648.140625,-99254.265625,7864.719727,5.0,-86.0,-2.0,3183.086182,101.472008,-2478.975098,189.355011,379.0,-12.0,-3.0,0.03,1.0,0.0,false
May 21 2024 10:44:02:163 AM,53660.957031,-99486.734375,7882.52002,5.0,-85.0,-3.0,3200.891113,140.486008,-2479.078125,189.276016,390.0,-1.0,-1.0,0.03,1.0,0.0,false
May 21 2024 10:44:02:266 AM,53678.820312,-99743.0,7902.159668,5.0,-84.0,-3.0,3220.5271,181.041016,-2478.860107,189.810013,406.0,2.0,5.0,-0.01,1.0,0.0,false
May 21 2024 10:44:02:369 AM,53699.140625,-99997.0,7921.669922,5.0,-84.0,-3.0,3240.036133,208.086014,-2479.661133,190.871002,270.0,-8.0,11.0,-0.03,1.0,0.0,false
May 21 2024 10:44:02:469 AM,53720.199219,-100245.945312,7940.859863,5.0,-85.0,-3.0,3259.228271,220.102005,-2481.90918,191.975006,120.0,-22.0,11.0,-0.03,1.0,0.0,false
May 21 2024 10:44:02:569 AM,53740.890625,-100494.53125,7960.049805,5.0,-85.0,-2.0,3278.421143,215.20401,-2485.730225,192.530014,-49.0,-38.0,6.0,-0.03,1.0,0.0,false
May 21 2024 10:44:02:669 AM,53759.988281,-100743.515625,7979.239746,5.0,-86.0,-2.0,3297.609131,196.050003,-2490.492188,191.965012,-192.0,-48.0,-6.0,-0.03,1.0,0.0,false
May 21 2024 10:44:02:769 AM,53776.527344,-100992.867188,7998.290039,5.0,-87.0,-1.0,3316.660156,166.729004,-2495.596191,189.787003,-293.0,-51.0,-22.0,-0.03,1.0,0.0,false
May 21 2024 10:44:02:869 AM,53789.988281,-101242.546875,8016.939941,5.0,-88.0,0.0,3335.303223,132.445999,-2500.922119,183.611008,-343.0,-53.0,-62.0,-0.02,1.0,0.0,false
May 21 2024 10:44:02:969 AM,53800.328125,-101491.96875,8034.009766,4.0,-89.0,0.0,3352.375244,99.816002,-2507.665039,158.51001,-326.0,-67.0,-251.0,-0.02,1.0,0.0,false
May 21 2024 10:44:03:69 AM,53808.027344,-101741.007812,8047.069824,3.0,-90.0,1.0,3365.435059,72.632004,-2516.776123,108.479004,-272.0,-91.0,-500.0,-0.01,1.0,0.0,false
May 21 2024 10:44:03:169 AM,53813.628906,-101991.71875,8054.949707,2.0,-90.0,1.0,3373.314209,48.325001,-2526.366211,60.266003,-243.0,-96.0,-482.0,0.01,1.0,0.0,false
May 21 2024 10:44:03:269 AM,53817.296875,-102244.851562,8059.060059,1.0,-90.0,1.0,3377.430176,27.807001,-2535.905029,28.909002,-205.0,-95.0,-314.0,0.01,1.0,0.0,false
May 21 2024 10:44:03:369 AM,53819.597656,-102498.445312,8060.790039,1.0,-90.0,1.0,3379.153076,14.863001,-2545.640137,10.347,-129.0,-97.0,-186.0,0.01,1.0,0.0,false
May 21 2024 10:44:03:469 AM,53821.410156,-102753.320312,8061.239746,1.0,-90.0,0.0,3379.608154,11.093,-2555.5271,1.833,-38.0,-99.0,-85.0,0.01,1.0,0.0,false
May 21 2024 10:44:03:563 AM,53823.308594,-102992.546875,8061.349609,1.0,-89.0,0.0,3379.720215,15.111001,-2564.634033,1.864,40.0,-91.0,0.0,0.01,1.0,0.0,false
May 21 2024 10:44:03:663 AM,53826.128906,-103249.820312,8061.919922,1.0,-89.0,-1.0,3380.289062,25.524002,-2573.963135,9.157001,104.0,-93.0,73.0,0.01,1.0,0.0,false
May 21 2024 10:44:03:763 AM,53830.117188,-103507.109375,8063.659668,1.0,-89.0,-1.0,3382.026123,39.424004,-2582.493164,24.182001,139.0,-85.0,150.0,0.01,1.0,0.0,false
May 21 2024 10:44:03:864 AM,53835.109375,-103771.335938,8067.449707,2.0,-88.0,-1.0,3385.813232,49.810001,-2590.198242,47.326004,104.0,-77.0,231.0,-0.02,1.0,0.0,false
May 21 2024 10:44:03:964 AM,53839.910156,-104031.898438,8074.02002,3.0,-89.0,-1.0,3392.391113,50.133003,-2596.365234,78.630005,3.0,-62.0,313.0,-0.03,1.0,0.0,false
May 21 2024 10:44:04:64 AM,53843.679688,-104292.710938,8083.669922,3.0,-89.0,-1.0,3402.038086,39.772003,-2601.746094,107.610008,-104.0,-54.0,290.0,-0.03,1.0,0.0,false
May 21 2024 10:44:04:164 AM,53845.457031,-104553.289062,8095.069824,3.0,-90.0,0.0,3413.434082,18.391001,-2607.660156,116.239006,-214.0,-59.0,86.0,-0.03,1.0,0.0,false
May 21 2024 10:44:04:264 AM,53844.4375,-104814.390625,8106.810059,3.0,-91.0,1.0,3425.175049,-11.918,-2613.171143,117.876007,-303.0,-55.0,16.0,-0.03,1.0,0.0,false
May 21 2024 10:44:04:364 AM,53840.367188,-105075.820312,8118.889648,3.0,-92.0,1.0,3437.260254,-50.497002,-2617.330078,124.908005,-386.0,-42.0,70.0,-0.03,1.0,0.0,false
May 21 2024 10:44:04:464 AM,53831.867188,-105337.679688,8131.189941,3.0,-94.0,2.0,3449.555176,-91.917007,-2620.983154,122.014008,-414.0,-37.0,-29.0,-0.03,1.0,0.0,false
May 21 2024 10:44:04:565 AM,53819.21875,-105601.984375,8143.82959,3.0,-95.0,2.0,3462.194092,-138.289001,-2622.676025,130.776001,-464.0,-17.0,88.0,-0.03,1.0,0.0,false
May 21 2024 10:44:04:665 AM,53801.9375,-105864.28125,8157.040039,3.0,-96.0,2.0,3475.404053,-186.041016,-2623.171143,137.542999,-478.0,-5.0,68.0,-0.03,1.0,0.0,false
May 21 2024 10:44:04:765 AM,53779.878906,-106126.609375,8171.069824,3.0,-97.0,3.0,3489.441162,-235.659012,-2622.095215,145.764008,-496.0,11.0,82.0,-0.03,1.0,0.0,false
May 21 2024 10:44:04:865 AM,53752.929688,-106388.898438,8186.319824,4.0,-98.0,3.0,3504.691162,-283.357025,-2619.473145,160.71701,-477.0,26.0,150.0,-0.02,1.0,0.0,false
May 21 2024 10:44:04:965 AM,53721.199219,-106651.039062,8203.490234,4.0,-99.0,3.0,3521.857178,-329.879028,-2614.959229,180.891006,-465.0,45.0,202.0,-0.02,1.0,0.0,false
May 21 2024 10:44:05:65 AM,53685.347656,-106913.445312,8224.149414,5.0,-100.0,3.0,3542.51709,-370.372009,-2607.542236,220.499008,-405.0,74.0,396.0,-0.02,1.0,0.0,false
May 21 2024 10:44:05:165 AM,53645.207031,-107174.015625,8247.849609,5.0,-101.0,4.0,3566.221191,-411.96402,-2599.558105,243.35701,-416.0,80.0,229.0,-0.03,1.0,0.0,false
May 21 2024 10:44:05:265 AM,53601.019531,-107433.585938,8272.349609,5.0,-101.0,4.0,3590.719238,-452.175018,-2593.066162,244.820007,-402.0,65.0,15.0,-0.03,1.0,0.0,false
May 21 2024 10:44:05:365 AM,53552.96875,-107692.460938,8296.990234,6.0,-102.0,4.0,3615.358154,-493.742035,-2585.358154,247.49501,-416.0,77.0,27.0,-0.03,1.0,0.0,false
May 21 2024 10:44:05:465 AM,53500.6875,-107950.476562,8321.830078,6.0,-103.0,4.0,3640.197266,-536.789001,-2576.668213,247.895004,-430.0,87.0,4.0,-0.03,1.0,0.0,false
May 21 2024 10:44:05:566 AM,53443.6875,-108209.65625,8347.139648,6.0,-104.0,4.0,3665.502197,-581.509033,-2566.362061,250.984009,-447.0,103.0,31.0,-0.03,1.0,0.0,false
May 21 2024 10:44:05:666 AM,53382.75,-108465.460938,8372.280273,6.0,-105.0,4.0,3690.64917,-623.21106,-2556.491211,249.622009,-417.0,99.0,-14.0,-0.03,1.0,0.0,false
May 21 2024 10:44:05:766 AM,53317.160156,-108720.359375,8397.069336,6.0,-106.0,5.0,3715.439209,-662.314026,-2546.732178,246.004013,-391.0,98.0,-36.0,-0.03,1.0,0.0,false
May 21 2024 10:44:05:866 AM,53247.847656,-108974.179688,8422.05957,6.0,-107.0,5.0,3740.423096,-704.493042,-2533.813232,254.299011,-422.0,129.0,83.0,-0.03,1.0,0.0,false
May 21 2024 10:44:05:966 AM,53174.148438,-109226.578125,8447.540039,6.0,-108.0,6.0,3765.90918,-747.973022,-2520.343018,254.615005,-435.0,135.0,3.0,-0.03,1.0,0.0,false
May 21 2024 10:44:06:66 AM,53096.539062,-109477.570312,8473.519531,6.0,-109.0,6.0,3791.891113,-791.922058,-2505.173096,259.753021,-439.0,152.0,51.0,-0.02,1.0,0.0,false
May 21 2024 10:44:06:166 AM,53014.488281,-109728.015625,8499.990234,6.0,-110.0,6.0,3818.355225,-834.579041,-2489.63623,264.121002,-427.0,155.0,44.0,-0.02,1.0,0.0,false
May 21 2024 10:44:06:266 AM,52929.097656,-109976.28125,8526.700195,6.0,-111.0,5.0,3845.063232,-871.471069,-2475.758057,267.753021,-369.0,139.0,36.0,0.01,1.0,0.0,false
May 21 2024 10:44:06:366 AM,52840.929688,-110223.664062,8553.569336,6.0,-111.0,5.0,3871.934082,-897.465027,-2465.996094,269.958008,-260.0,98.0,22.0,0.02,1.0,0.0,false
May 21 2024 10:44:06:466 AM,52751.277344,-110470.515625,8580.649414,6.0,-111.0,4.0,3899.019287,-912.045044,-2460.626221,272.442017,-146.0,54.0,25.0,0.02,1.0,0.0,false
May 21 2024 10:44:06:567 AM,52660.578125,-110719.015625,8608.129883,7.0,-110.0,3.0,3926.49707,-913.807068,-2460.289062,274.134003,-18.0,3.0,17.0,0.02,1.0,0.0,false
May 21 2024 10:44:06:667 AM,52571.199219,-110965.90625,8635.530273,7.0,-110.0,2.0,3953.89624,-904.480042,-2464.090088,274.835999,93.0,-38.0,7.0,0.02,1.0,0.0,false
May 21 2024 10:44:06:769 AM,52481.398438,-111217.914062,8663.5,7.0,-109.0,2.0,3981.869141,-888.424072,-2470.217041,274.934021,161.0,-61.0,1.0,0.01,1.0,0.0,false
May 21 2024 10:44:06:869 AM,52394.738281,-111465.765625,8690.969727,7.0,-109.0,1.0,4009.334229,-870.098022,-2476.978027,274.794006,183.0,-68.0,-1.0,0.01,1.0,0.0,false
May 21 2024 10:44:06:969 AM,52309.507812,-111714.117188,8718.429688,7.0,-108.0,0.0,4036.792236,-853.180054,-2483.157227,274.473022,169.0,-62.0,-3.0,0.01,1.0,0.0,false
May 21 2024 10:44:07:69 AM,52225.367188,-111962.890625,8745.859375,7.0,-108.0,0.0,4064.229248,-839.226013,-2488.225098,274.396027,140.0,-51.0,-1.0,0.0,1.0,0.0,false
May 21 2024 10:44:07:169 AM,52142.558594,-112211.320312,8773.229492,6.0,-108.0,0.0,4091.600098,-821.52301,-2473.77417,272.925018,177.0,145.0,-15.0,0.0,1.0,1.0,false
May 21 2024 10:44:07:269 AM,52061.890625,-112455.34375,8800.089844,6.0,-108.0,0.0,4118.455078,-798.77301,-2425.856201,268.235016,228.0,479.0,-47.0,-0.01,1.0,0.0,false
May 21 2024 10:44:07:369 AM,51982.21875,-112696.859375,8826.799805,6.0,-108.0,0.0,4145.171387,-794.450012,-2417.825195,268.104004,43.0,80.0,-1.0,-0.01,1.0,0.0,false
May 21 2024 10:44:07:469 AM,51902.0,-112938.90625,8853.75,6.0,-109.0,0.0,4172.116211,-799.332031,-2418.961182,269.097015,-49.0,-11.0,10.0,-0.01,1.0,0.0,false
May 21 2024 10:44:07:569 AM,51820.929688,-113180.914062,8880.799805,6.0,-109.0,1.0,4199.166992,-808.802063,-2417.53418,270.02301,-95.0,14.0,9.0,-0.01,0.96,0.0,false
May 21 2024 10:44:07:669 AM,51738.738281,-113422.539062,8907.919922,6.0,-109.0,1.0,4226.289062,-821.574036,-2413.800049,270.89502,-128.0,37.0,9.0,-0.01,0.9,0.0,false
May 21 2024 10:44:07:769 AM,51655.25,-113663.546875,8935.089844,7.0,-110.0,1.0,4253.458984,-836.151062,-2407.746094,271.627014,-146.0,61.0,7.0,-0.01,0.85,0.0,false
May 21 2024 10:44:07:869 AM,51570.359375,-113903.796875,8962.299805,7.0,-110.0,1.0,4280.667969,-851.397034,-2399.411133,272.042999,-152.0,83.0,4.0,-0.01,0.68,0.0,false
May 21 2024 10:44:07:969 AM,51484.050781,-114143.007812,8989.519531,7.0,-111.0,2.0,4307.885254,-866.101013,-2387.443115,272.072021,-147.0,120.0,0.0,-0.01,0.31,0.0,false
May 21 2024 10:44:08:69 AM,51396.5,-114380.554688,9016.669922,7.0,-111.0,2.0,4335.039062,-878.538025,-2368.384033,271.281006,-124.0,191.0,-8.0,-0.01,0.0,0.0,false
May 21 2024 10:44:08:163 AM,51313.238281,-114601.789062,9042.069336,6.0,-111.0,2.0,4360.435059,-887.72406,-2343.560059,269.805023,-92.0,248.0,-15.0,-0.01,0.0,0.0,false
