,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,VO,OutOfBounds
Jun 6 2024 9:16:26:455 AM,60754.96875,-52217.078125,4647.529785,0.0,-15.0,3.0,522.307007,79.360001,-18.988001,-0.767,-44.0,12.0,6.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:26:506 AM,60758.910156,-52218.019531,4647.47998,0.0,-15.0,3.0,522.358032,77.210007,-18.416,-0.924,-43.0,11.0,-3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:26:564 AM,60763.296875,-52219.058594,4647.429688,0.0,-15.0,3.0,522.410034,74.829002,-17.804001,-0.857,-48.0,12.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:26:615 AM,60767.058594,-52219.9375,4647.379883,0.0,-14.0,3.0,522.462036,72.815002,-17.248001,-0.969,-40.0,11.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:26:662 AM,60770.480469,-52220.75,4647.330078,0.0,-14.0,3.0,522.507019,71.186005,-16.653,-0.919,-33.0,12.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:26:718 AM,60774.296875,-52221.628906,4647.27002,0.0,-14.0,3.0,522.565002,69.096001,-15.970001,-0.878,-42.0,14.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:26:754 AM,60776.828125,-52222.199219,4647.25,0.0,-14.0,3.0,522.593018,67.701004,-15.627001,-0.768,-28.0,7.0,2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:26:816 AM,60780.910156,-52223.140625,4647.199707,0.0,-14.0,3.0,522.639038,65.478004,-15.059001,-0.733,-44.0,11.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:26:855 AM,60783.457031,-52223.71875,4647.169922,0.0,-14.0,3.0,522.670044,64.103004,-14.697001,-0.722,-28.0,7.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:26:904 AM,60786.558594,-52224.429688,4647.129883,0.0,-14.0,3.0,522.704041,62.439003,-14.279,-0.741,-33.0,8.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:26:965 AM,60790.269531,-52225.269531,4647.089844,0.0,-14.0,3.0,522.744019,60.467003,-13.795001,-0.632,-39.0,10.0,2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:14 AM,60793.1875,-52225.929688,4647.060059,0.0,-14.0,3.0,522.777039,58.928001,-13.410001,-0.607,-31.0,8.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:63 AM,60796.007812,-52226.570312,4647.029785,0.0,-14.0,3.0,522.809998,57.453003,-13.039001,-0.612,-29.0,7.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:110 AM,60798.71875,-52227.179688,4647.0,0.0,-14.0,3.0,522.841003,56.049004,-12.684001,-0.653,-28.0,7.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:157 AM,60801.308594,-52227.757812,4646.969727,0.0,-14.0,3.0,522.871033,54.714001,-12.361001,-0.595,-27.0,6.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:211 AM,60804.167969,-52228.398438,4646.919922,0.0,-14.0,3.0,522.914001,53.265003,-11.948001,-0.706,-29.0,8.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:264 AM,60806.980469,-52229.019531,4646.890137,0.0,-14.0,3.0,522.952026,51.842003,-11.607,-0.449,-28.0,7.0,5.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:314 AM,60809.527344,-52229.589844,4646.859863,0.0,-14.0,3.0,522.981018,50.562004,-11.290001,-0.514,-26.0,6.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:363 AM,60811.96875,-52230.128906,4646.830078,0.0,-14.0,3.0,523.007996,49.348003,-10.990001,-0.557,-24.0,6.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:413 AM,60814.429688,-52230.679688,4646.799805,0.0,-14.0,3.0,523.041016,48.146004,-10.647,-0.862,-24.0,7.0,-6.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:468 AM,60816.96875,-52231.238281,4646.759766,0.0,-14.0,3.0,523.07605,46.908001,-10.337001,-0.692,-25.0,6.0,3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:507 AM,60818.808594,-52231.640625,4646.739746,0.0,-14.0,3.0,523.100037,46.016003,-10.105,-0.727,-18.0,5.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:559 AM,60821.167969,-52232.160156,4646.709961,0.0,-14.0,3.0,523.128052,44.873001,-9.867001,-0.397,-23.0,5.0,7.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:609 AM,60823.378906,-52232.648438,4646.689941,0.0,-14.0,3.0,523.152039,43.821003,-9.617001,-0.415,-21.0,5.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:659 AM,60825.539062,-52233.109375,4646.659668,0.0,-14.0,3.0,523.177002,42.805,-9.358001,-0.53,-20.0,5.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:708 AM,60827.597656,-52233.558594,4646.640137,0.0,-14.0,3.0,523.202026,41.844002,-9.131001,-0.505,-19.0,5.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:757 AM,60829.636719,-52234.0,4646.609863,0.0,-14.0,3.0,523.227051,40.900002,-8.904,-0.465,-19.0,5.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:807 AM,60831.660156,-52234.4375,4646.589844,0.0,-14.0,3.0,523.253052,39.980003,-8.685,-0.377,-18.0,4.0,2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:856 AM,60833.589844,-52234.847656,4646.560059,0.0,-14.0,3.0,523.277039,39.111,-8.461,-0.481,-17.0,4.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:916 AM,60835.910156,-52235.347656,4646.529785,0.0,-14.0,3.0,523.305054,38.079002,-8.205,-0.555,-21.0,5.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:27:966 AM,60837.777344,-52235.75,4646.509766,0.0,-14.0,3.0,523.332031,37.253002,-8.0,-0.479,-17.0,4.0,2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:4 AM,60839.199219,-52236.050781,4646.489746,0.0,-14.0,3.0,523.352051,36.637001,-7.829,-0.57,-12.0,3.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:63 AM,60841.179688,-52236.46875,4646.449707,0.0,-14.0,3.0,523.384033,35.789001,-7.611001,-0.438,-17.0,4.0,3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:108 AM,60842.859375,-52236.820312,4646.419922,0.0,-14.0,3.0,523.420044,35.093002,-7.354001,-0.644,-14.0,5.0,-4.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:162 AM,60844.757812,-52237.21875,4646.399902,0.0,-14.0,3.0,523.440002,34.279003,-7.241,-0.132,-16.0,2.0,10.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:214 AM,60846.546875,-52237.597656,4646.379883,0.0,-14.0,3.0,523.458008,33.541,-7.043,-0.428,-15.0,4.0,-6.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:255 AM,60847.878906,-52237.878906,4646.370117,0.0,-14.0,3.0,523.473022,32.993,-6.917,-0.376,-11.0,3.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:311 AM,60849.738281,-52238.257812,4646.339844,0.0,-14.0,3.0,523.501038,32.241001,-6.738,-0.218,-15.0,4.0,3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:367 AM,60851.457031,-52238.609375,4646.319824,0.0,-14.0,3.0,523.520996,31.562002,-6.557,-0.393,-14.0,4.0,-3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:407 AM,60852.769531,-52238.878906,4646.299805,0.0,-14.0,3.0,523.539001,31.048002,-6.437,-0.272,-10.0,2.0,2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:458 AM,60854.328125,-52239.199219,4646.290039,0.0,-14.0,3.0,523.55304,30.438002,-6.311,-0.338,-12.0,3.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:507 AM,60855.808594,-52239.507812,4646.27002,0.0,-14.0,3.0,523.568054,29.864002,-6.206,-0.266,-11.0,2.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:558 AM,60857.308594,-52239.808594,4646.25,0.0,-14.0,3.0,523.587036,29.298002,-6.061,-0.314,-11.0,3.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:607 AM,60858.738281,-52240.109375,4646.22998,0.0,-14.0,3.0,523.604004,28.768002,-5.942,-0.339,-11.0,2.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:656 AM,60860.128906,-52240.390625,4646.219727,0.0,-14.0,3.0,523.621033,28.260002,-5.821,-0.36,-10.0,2.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:705 AM,60861.488281,-52240.667969,4646.199707,-1.0,-14.0,3.0,523.639038,27.769001,-5.71,-0.345,-10.0,2.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:755 AM,60862.867188,-52240.949219,4646.179688,-1.0,-14.0,3.0,523.658997,27.281002,-5.575,-0.401,-10.0,3.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:807 AM,60864.277344,-52241.230469,4646.159668,-1.0,-14.0,3.0,523.682007,26.791,-5.455,-0.338,-10.0,2.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:855 AM,60865.546875,-52241.488281,4646.140137,-1.0,-14.0,3.0,523.696045,26.352001,-5.375,-0.27,-9.0,2.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:910 AM,60866.9375,-52241.769531,4646.120117,-1.0,-14.0,3.0,523.723022,25.896002,-5.174,-0.67,-9.0,4.0,-8.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:28:959 AM,60868.230469,-52242.019531,4646.100098,-1.0,-14.0,3.0,523.738037,25.462002,-5.117,-0.383,-9.0,1.0,6.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:6 AM,60869.429688,-52242.257812,4646.089844,-1.0,-14.0,3.0,523.751038,25.065001,-5.057,-0.305,-8.0,1.0,2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:65 AM,60870.886719,-52242.558594,4646.069824,-1.0,-14.0,3.0,523.768005,24.595001,-4.938,-0.39,-9.0,2.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:114 AM,60872.078125,-52242.789062,4646.049805,-1.0,-14.0,3.0,523.783997,24.224001,-4.847,-0.387,-7.0,2.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:162 AM,60873.230469,-52243.019531,4646.040039,-1.0,-14.0,3.0,523.799011,23.867001,-4.761,-0.392,-7.0,2.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:210 AM,60874.359375,-52243.25,4646.02002,-1.0,-14.0,3.0,523.814026,23.522001,-4.698,-0.293,-7.0,1.0,2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:258 AM,60875.480469,-52243.46875,4646.009766,-1.0,-14.0,3.0,523.830017,23.187,-4.617,-0.298,-7.0,2.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:307 AM,60876.597656,-52243.6875,4645.989746,-1.0,-14.0,3.0,523.846008,22.862001,-4.527,-0.344,-6.0,2.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:357 AM,60877.730469,-52243.910156,4645.969727,-1.0,-14.0,3.0,523.864014,22.543001,-4.431,-0.41,-6.0,2.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:407 AM,60878.859375,-52244.128906,4645.959961,-1.0,-14.0,3.0,523.881042,22.227001,-4.349,-0.386,-6.0,2.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:458 AM,60879.96875,-52244.347656,4645.939941,-1.0,-14.0,3.0,523.897034,21.919001,-4.278,-0.329,-6.0,1.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:508 AM,60881.039062,-52244.550781,4645.929688,-1.0,-14.0,3.0,523.911011,21.627001,-4.224,-0.256,-6.0,1.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:558 AM,60882.136719,-52244.757812,4645.909668,-1.0,-14.0,3.0,523.927002,21.34,-4.151,-0.255,-6.0,1.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:607 AM,60883.160156,-52244.957031,4645.899902,-1.0,-14.0,3.0,523.939026,21.073002,-4.087,-0.328,-5.0,1.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:655 AM,60884.167969,-52245.148438,4645.890137,-1.0,-14.0,3.0,523.952026,20.819,-4.008,-0.448,-5.0,2.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:704 AM,60885.179688,-52245.347656,4645.870117,-1.0,-14.0,3.0,523.966003,20.562,-3.992,-0.198,-5.0,0.0,5.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:763 AM,60886.378906,-52245.578125,4645.859863,-1.0,-14.0,3.0,523.980042,20.273001,-3.9,-0.38,-6.0,2.0,-4.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:811 AM,60887.347656,-52245.769531,4645.839844,-1.0,-14.0,3.0,523.994019,20.039001,-3.879,-0.15,-5.0,0.0,5.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:859 AM,60888.308594,-52245.949219,4645.830078,-1.0,-14.0,3.0,524.007019,19.84,-3.715,-0.21,-4.0,3.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:909 AM,60889.277344,-52246.148438,4645.819824,-1.0,-14.0,3.0,524.020996,19.483002,-4.254,-0.255,-7.0,-11.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:29:959 AM,60890.238281,-52246.367188,4645.799805,-1.0,-14.0,3.0,524.033997,19.240002,-4.321,-0.252,-5.0,-1.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:12 AM,60891.238281,-52246.597656,4645.790039,-1.0,-14.0,3.0,524.051025,19.005001,-4.347,-0.103,-5.0,-1.0,3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:62 AM,60892.207031,-52246.808594,4645.779785,-1.0,-14.0,3.0,524.063049,18.792002,-4.32,-0.238,-4.0,1.0,-3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:114 AM,60893.167969,-52247.039062,4645.759766,-1.0,-14.0,3.0,524.075012,18.59,-4.273,-0.332,-4.0,1.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:163 AM,60894.070312,-52247.238281,4645.759766,-1.0,-14.0,3.0,524.082031,18.409,-4.226,-0.101,-4.0,1.0,5.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:213 AM,60894.988281,-52247.449219,4645.75,-1.0,-14.0,3.0,524.093018,18.226002,-4.176,-0.251,-4.0,1.0,-3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:263 AM,60895.910156,-52247.660156,4645.72998,-1.0,-14.0,3.0,524.105042,18.050001,-4.128,-0.349,-4.0,1.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:313 AM,60896.796875,-52247.847656,4645.719727,-1.0,-14.0,3.0,524.114014,17.884001,-4.083,-0.234,-3.0,1.0,2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:361 AM,60897.648438,-52248.050781,4645.719727,-1.0,-14.0,3.0,524.121033,17.730001,-4.04,-0.104,-3.0,1.0,3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:410 AM,60898.507812,-52248.25,4645.709961,-1.0,-14.0,3.0,524.131042,17.575001,-3.995,-0.166,-3.0,1.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:460 AM,60899.378906,-52248.4375,4645.699707,-1.0,-14.0,3.0,524.142029,17.423,-3.962,-0.136,-3.0,1.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:509 AM,60900.238281,-52248.640625,4645.689941,-1.0,-14.0,3.0,524.153015,17.275002,-3.925,-0.237,-3.0,1.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:558 AM,60901.027344,-52248.828125,4645.669922,-1.0,-14.0,3.0,524.164001,17.148001,-3.894,0.227,-3.0,1.0,9.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:608 AM,60901.9375,-52249.027344,4645.659668,-1.0,-14.0,3.0,524.179016,16.999001,-3.851,-0.231,-3.0,1.0,-9.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:655 AM,60902.730469,-52249.207031,4645.649902,-1.0,-14.0,3.0,524.184021,16.873001,-3.821,-0.159,-3.0,1.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:704 AM,60903.546875,-52249.398438,4645.649902,-1.0,-14.0,3.0,524.193054,16.747002,-3.79,-0.169,-3.0,1.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:756 AM,60904.417969,-52249.589844,4645.629883,-1.0,-14.0,3.0,524.210022,16.612001,-3.755,-0.674,-3.0,1.0,-10.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:808 AM,60905.277344,-52249.777344,4645.620117,-1.0,-14.0,3.0,524.222046,16.493,-3.73,-0.123,-2.0,0.0,11.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:859 AM,60906.109375,-52249.96875,4645.609863,-1.0,-14.0,3.0,524.229004,16.442001,-3.714,-0.203,-1.0,0.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:908 AM,60906.199219,-52249.980469,4645.629883,0.0,-14.0,3.0,524.25,1.141,-0.213,0.015,-306.0,70.0,4.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:30:958 AM,60906.21875,-52249.980469,4645.640137,0.0,-14.0,3.0,524.256042,0.344,-0.052,-0.107,-16.0,3.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:10 AM,60906.230469,-52249.980469,4645.640137,0.0,-14.0,3.0,524.257019,-0.07,0.039,0.048,-8.0,2.0,3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:61 AM,60906.21875,-52249.980469,4645.629883,0.0,-14.0,3.0,524.257996,-0.253,0.08,-0.019,-4.0,1.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:110 AM,60906.199219,-52249.988281,4645.629883,0.0,-14.0,3.0,524.261047,-0.312,0.1,-0.035,-1.0,0.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:159 AM,60906.1875,-52249.988281,4645.629883,0.0,-14.0,3.0,524.263,-0.311,0.097,0.03,0.0,0.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:208 AM,60906.179688,-52249.988281,4645.629883,0.0,-14.0,3.0,524.266052,-0.28,0.093,0.1,1.0,0.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:258 AM,60906.167969,-52249.988281,4645.620117,0.0,-14.0,3.0,524.27002,-0.241,0.084,-0.035,1.0,0.0,-3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:306 AM,60906.148438,-52249.988281,4645.620117,-1.0,-14.0,3.0,524.270996,-0.197,0.073,0.018,1.0,0.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:354 AM,60906.148438,-52249.988281,4645.620117,-1.0,-14.0,3.0,524.270996,-0.052,0.032,-0.021,3.0,-1.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:411 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.283997,-0.095,0.05,-0.503,-1.0,0.0,-10.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:461 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.285034,-0.089,0.048,0.281,0.0,0.0,16.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:508 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.291016,-0.086,0.049,0.158,0.0,0.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:556 AM,60906.148438,-52249.988281,4645.620117,-1.0,-14.0,3.0,524.29303,-0.073,0.051,0.146,0.0,0.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:615 AM,60906.148438,-52249.988281,4645.620117,-1.0,-14.0,3.0,524.294006,-0.058,0.048,0.06,0.0,0.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:664 AM,60906.148438,-52249.988281,4645.620117,-1.0,-14.0,3.0,524.295044,-0.048,0.044,-0.086,0.0,0.0,-3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:705 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.304016,-0.042,0.043,-0.504,0.0,0.0,-8.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:766 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.304016,-0.005,0.018,-0.168,1.0,0.0,7.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:815 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.304016,-0.009,0.03,0.028,0.0,0.0,4.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:863 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.305054,-0.008,0.034,0.051,0.0,0.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:912 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.30603,-0.009,0.034,0.026,0.0,0.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:31:961 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.30603,-0.005,0.033,0.061,0.0,0.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:8 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.308044,-0.004,0.033,0.113,0.0,0.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:57 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.309021,0.0,0.035,0.091,0.0,0.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:106 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.309998,0.0,0.034,0.044,0.0,0.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:155 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.309998,0.002,0.032,0.124,0.0,0.0,2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:205 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.312012,0.005,0.026,-0.061,0.0,0.0,-4.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:265 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.314026,0.007,0.029,0.066,0.0,0.0,3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:314 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.314026,0.006,0.032,0.061,0.0,0.0,0.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:362 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.315002,0.006,0.031,0.01,0.0,0.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:411 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.31604,0.007,0.033,0.044,0.0,0.0,1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:462 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.318054,0.007,0.031,-0.107,0.0,0.0,-3.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:511 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.319031,0.007,0.03,-0.013,0.0,0.0,2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:561 AM,60906.148438,-52249.988281,4645.620117,-1.0,-14.0,3.0,524.330017,0.011,0.032,0.304,0.0,0.0,6.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:613 AM,60906.148438,-52249.988281,4645.609863,-1.0,-14.0,3.0,524.33905,0.009,0.021,0.188,0.0,0.0,-2.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:656 AM,60906.148438,-52249.988281,4645.600098,-1.0,-14.0,3.0,524.346008,0.006,0.025,-0.039,0.0,0.0,-5.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:704 AM,60906.148438,-52249.988281,4645.600098,-1.0,-14.0,3.0,524.350037,0.008,0.03,-0.101,0.0,0.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:754 AM,60906.148438,-52249.988281,4645.600098,-1.0,-14.0,3.0,524.352051,0.007,0.031,-0.163,0.0,0.0,-1.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:804 AM,60906.148438,-52249.988281,4645.600098,-1.0,-14.0,3.0,524.353027,0.009,0.03,0.095,0.0,0.0,5.0,0.04,0.0,0.0,0.01,1.0,false
Jun 6 2024 9:16:32:865 AM,60906.148438,-52249.988281,4645.600098,-1.0,-14.0,3.0,524.354004,0.007,0.031,-0.058,0.0,0.0,-3.0,0.04,0.0,0.0,0.01,1.0,false
