,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 9:48:47:497 AM,44145.527344,-49641.148438,4874.939941,1.0,178.0,-1.0,340.164001,-326.008026,-10.146001,6.114,72.0,-78.0,0.0,0.23,0.16,0.0,false
May 21 2024 9:48:47:595 AM,44114.257812,-49642.539062,4875.489746,1.0,179.0,-1.0,340.718018,-315.594025,-16.571001,5.52,104.0,-64.0,-6.0,0.23,0.16,0.0,false
May 21 2024 9:48:47:694 AM,44084.140625,-49644.558594,4875.939941,1.0,-180.0,-1.0,341.166016,-303.84201,-22.061001,4.656,118.0,-55.0,-9.0,0.23,0.16,0.0,false
May 21 2024 9:48:47:799 AM,44053.347656,-49647.269531,4876.370117,1.0,-179.0,-1.0,341.596008,-290.601013,-27.711,4.488,132.0,-57.0,-2.0,0.23,0.18,0.0,false
May 21 2024 9:48:47:898 AM,44025.328125,-49650.339844,4876.759766,0.0,-177.0,0.0,341.981018,-278.348999,-32.287003,4.147,123.0,-46.0,-3.0,0.23,0.18,0.0,false
May 21 2024 9:48:48:2 AM,43997.550781,-49653.9375,4877.120117,0.0,-176.0,0.0,342.346008,-266.290009,-36.549004,3.297,121.0,-43.0,-8.0,0.23,0.19,0.0,false
May 21 2024 9:48:48:96 AM,43973.019531,-49657.578125,4877.429688,0.0,-175.0,0.0,342.657013,-255.89801,-40.160004,3.473,104.0,-36.0,2.0,0.23,0.19,0.0,false
May 21 2024 9:48:48:200 AM,43947.257812,-49661.890625,4877.739746,0.0,-174.0,0.0,342.969025,-245.286011,-43.355003,2.97,106.0,-32.0,-5.0,0.23,0.19,0.0,false
May 21 2024 9:48:48:297 AM,43924.050781,-49666.230469,4877.989746,0.0,-173.0,0.0,343.215027,-236.244019,-45.615002,2.12,90.0,-23.0,-8.0,0.23,0.2,0.0,false
May 21 2024 9:48:48:395 AM,43901.230469,-49670.910156,4878.139648,0.0,-172.0,0.0,343.368011,-227.863007,-47.273003,1.414,84.0,-17.0,-7.0,0.23,0.2,0.0,false
May 21 2024 9:48:48:491 AM,43879.898438,-49675.617188,4878.259766,0.0,-172.0,0.0,343.484009,-220.205017,-48.957001,1.223,77.0,-17.0,-2.0,0.23,0.2,0.0,false
May 21 2024 9:48:48:590 AM,43858.4375,-49680.71875,4878.370117,0.0,-171.0,0.0,343.59201,-212.778015,-50.514004,1.115,74.0,-16.0,-1.0,0.23,0.2,0.0,false
May 21 2024 9:48:48:700 AM,43835.578125,-49686.539062,4878.47998,0.0,-170.0,0.0,343.702026,-205.174011,-52.145004,0.947,76.0,-16.0,-2.0,0.23,0.2,0.0,false
May 21 2024 9:48:48:791 AM,43817.277344,-49691.488281,4878.560059,0.0,-169.0,0.0,343.788025,-199.264008,-53.491001,1.004,59.0,-13.0,1.0,0.23,0.2,0.0,false
May 21 2024 9:48:48:891 AM,43797.777344,-49697.058594,4878.649902,0.0,-168.0,0.0,343.874023,-193.122009,-54.872002,0.614,61.0,-14.0,-4.0,0.23,0.2,0.0,false
May 21 2024 9:48:48:996 AM,43777.980469,-49703.007812,4878.739746,0.0,-167.0,0.0,343.962006,-187.115005,-56.324001,0.649,60.0,-15.0,0.0,0.23,0.2,0.0,false
May 21 2024 9:48:49:96 AM,43759.640625,-49708.808594,4878.77002,0.0,-167.0,0.0,343.999023,-181.921005,-57.795002,0.303,52.0,-15.0,-3.0,0.23,0.21,0.0,false
May 21 2024 9:48:49:203 AM,43740.578125,-49715.140625,4878.790039,0.0,-166.0,0.0,344.013031,-176.820007,-59.085003,-0.105,51.0,-13.0,-4.0,0.23,0.21,0.0,false
May 21 2024 9:48:49:290 AM,43725.328125,-49720.417969,4878.810059,0.0,-165.0,0.0,344.032013,-172.973007,-59.929005,0.291,38.0,-8.0,4.0,0.23,0.21,0.0,false
May 21 2024 9:48:49:392 AM,43707.980469,-49726.667969,4878.799805,0.0,-164.0,0.0,344.039001,-168.818008,-60.924004,-0.25,42.0,-10.0,-5.0,0.23,0.22,0.0,false
May 21 2024 9:48:49:493 AM,43691.167969,-49732.96875,4878.77002,0.0,-164.0,0.0,344.06601,-165.347015,-61.953003,-0.314,35.0,-10.0,-1.0,0.23,0.28,0.0,false
May 21 2024 9:48:49:596 AM,43674.390625,-49739.5,4878.739746,0.0,-163.0,0.0,344.103027,-164.561005,-63.892002,-0.394,8.0,-19.0,-1.0,0.23,0.49,0.0,false
May 21 2024 9:48:49:695 AM,43657.808594,-49746.199219,4878.699707,0.0,-162.0,0.0,344.142029,-169.27301,-67.908005,-0.644,-47.0,-40.0,-3.0,0.23,0.58,0.0,false
May 21 2024 9:48:49:798 AM,43639.828125,-49753.71875,4878.649902,0.0,-161.0,0.0,344.183014,-178.423004,-74.18,-0.629,-91.0,-63.0,0.0,0.23,0.63,0.0,false
May 21 2024 9:48:49:893 AM,43622.230469,-49761.359375,4878.609863,0.0,-161.0,0.0,344.231018,-189.583008,-81.654007,-0.731,-112.0,-75.0,-1.0,0.23,0.7,0.0,false
May 21 2024 9:48:49:998 AM,43601.359375,-49770.789062,4878.540039,0.0,-160.0,0.0,344.300018,-204.786011,-91.603004,-1.025,-152.0,-99.0,-3.0,0.23,0.72,0.0,false
May 21 2024 9:48:50:99 AM,43579.769531,-49780.96875,4878.419922,0.0,-159.0,0.0,344.422028,-220.910004,-102.650002,-1.417,-161.0,-110.0,-4.0,0.23,0.72,0.0,false
May 21 2024 9:48:50:201 AM,43556.390625,-49792.457031,4878.25,0.0,-158.0,0.0,344.584015,-237.295013,-115.121002,-1.695,-164.0,-125.0,-3.0,0.23,0.72,0.0,false
May 21 2024 9:48:50:293 AM,43534.097656,-49803.867188,4878.060059,0.0,-157.0,0.0,344.782013,-251.524017,-127.874008,-2.548,-142.0,-128.0,-9.0,0.23,0.72,0.0,false
May 21 2024 9:48:50:401 AM,43505.917969,-49819.007812,4878.049805,0.0,-156.0,0.0,344.791016,-265.496002,-141.384003,4.779,-140.0,-135.0,73.0,0.23,0.72,0.0,false
May 21 2024 9:48:50:499 AM,43478.730469,-49834.289062,4879.109863,1.0,-154.0,0.0,345.853027,-273.423004,-155.499008,11.896001,-79.0,-141.0,71.0,0.23,0.72,0.0,false
May 21 2024 9:48:50:599 AM,43449.539062,-49851.578125,4880.649902,2.0,-153.0,0.0,347.388031,-282.594025,-169.852005,13.740001,-92.0,-144.0,18.0,0.23,0.72,0.0,false
May 21 2024 9:48:50:694 AM,43421.410156,-49869.128906,4882.169922,3.0,-152.0,0.0,348.914001,-291.322021,-183.756012,13.702001,-87.0,-139.0,0.0,0.23,0.72,0.0,false
May 21 2024 9:48:50:791 AM,43391.359375,-49888.878906,4883.759766,4.0,-150.0,0.0,350.501007,-300.405029,-198.615005,12.674001,-91.0,-149.0,-10.0,0.23,0.73,0.0,false
May 21 2024 9:48:50:891 AM,43359.519531,-49910.96875,4885.279785,5.0,-149.0,0.0,352.028015,-309.301025,-214.789017,11.283001,-89.0,-162.0,-14.0,0.23,0.78,0.0,false
May 21 2024 9:48:50:995 AM,43325.808594,-49935.898438,4886.529785,6.0,-147.0,0.0,353.277008,-322.413025,-231.520004,5.462,-131.0,-167.0,-58.0,0.24,0.97,0.0,false
May 21 2024 9:48:51:99 AM,43291.507812,-49962.507812,4887.159668,6.0,-145.0,0.0,353.90802,-330.969025,-259.782013,6.51,-86.0,-283.0,10.0,0.26,1.0,0.0,false
May 21 2024 9:48:51:199 AM,43259.140625,-49989.328125,4889.359863,6.0,-143.0,0.0,356.101013,-336.259003,-288.729004,29.811001,-53.0,-289.0,233.0,0.29,1.0,0.0,false
May 21 2024 9:48:51:294 AM,43227.808594,-50018.109375,4892.109863,5.0,-141.0,0.0,358.856018,-346.564026,-315.047028,31.861002,-103.0,-263.0,20.0,0.31,1.0,0.0,false
May 21 2024 9:48:51:399 AM,43192.890625,-50052.5,4895.370117,4.0,-139.0,0.0,362.111023,-354.287018,-347.215027,31.532001,-77.0,-322.0,-3.0,0.33,1.0,0.0,false
May 21 2024 9:48:51:493 AM,43161.050781,-50086.308594,4898.5,3.0,-136.0,0.0,365.239014,-357.96701,-378.26001,30.609001,-37.0,-310.0,-9.0,0.36,1.0,0.0,false
May 21 2024 9:48:51:599 AM,43125.507812,-50130.378906,4901.089844,2.0,-133.0,-1.0,367.838013,-357.980011,-419.078033,21.903002,0.0,-408.0,-87.0,0.39,1.0,0.0,false
May 21 2024 9:48:51:691 AM,43095.378906,-50172.199219,4902.850098,2.0,-130.0,-2.0,369.595032,-347.688019,-459.755035,14.573001,103.0,-407.0,-73.0,0.42,1.0,0.0,false
May 21 2024 9:48:51:798 AM,43062.488281,-50224.238281,4903.649902,2.0,-126.0,-3.0,370.39502,-306.416016,-493.818024,4.293,413.0,-341.0,-103.0,0.45,1.0,0.0,false
May 21 2024 9:48:51:900 AM,43035.449219,-50276.109375,4903.959961,1.0,-122.0,-3.0,370.705017,-259.486023,-514.144043,3.535,469.0,-203.0,-8.0,0.48,1.0,0.0,false
May 21 2024 9:48:52:1 AM,43013.277344,-50328.890625,4904.319824,1.0,-117.0,-3.0,371.062012,-215.097015,-529.706055,3.977,444.0,-156.0,4.0,0.49,1.0,0.0,true
May 21 2024 9:48:52:96 AM,42996.277344,-50379.269531,4904.799805,1.0,-113.0,-3.0,371.541016,-172.725006,-541.304016,7.920001,424.0,-116.0,39.0,0.49,1.0,0.0,true
May 21 2024 9:48:52:196 AM,42982.480469,-50433.390625,4905.169922,0.0,-109.0,-3.0,371.914032,-131.735001,-550.133057,1.712,410.0,-88.0,-62.0,0.49,1.0,0.0,true
May 21 2024 9:48:52:300 AM,42971.730469,-50491.898438,4905.540039,0.0,-105.0,-3.0,372.286011,-93.246002,-593.341003,4.348,385.0,-432.0,26.0,0.49,1.0,0.0,true
May 21 2024 9:48:52:400 AM,42965.519531,-50553.867188,4906.049805,0.0,-100.0,-3.0,372.794006,-51.644001,-641.047058,1.772,416.0,-477.0,-26.0,0.49,1.0,0.0,true
May 21 2024 9:48:52:491 AM,42964.1875,-50614.539062,4906.310059,0.0,-95.0,-3.0,373.053009,-4.704,-676.42804,1.036,469.0,-354.0,-7.0,0.49,1.0,0.0,true
May 21 2024 9:48:52:600 AM,42968.847656,-50689.308594,4906.580078,0.0,-90.0,-3.0,373.328003,59.961002,-707.965027,2.077,647.0,-315.0,10.0,0.49,1.0,0.0,true
May 21 2024 9:48:52:696 AM,42979.328125,-50757.519531,4906.689941,0.0,-85.0,-3.0,373.436005,121.876007,-727.27301,-1.23,619.0,-193.0,-33.0,0.49,1.0,0.0,true
May 21 2024 9:48:52:800 AM,42997.898438,-50833.449219,4906.859863,0.0,-79.0,-4.0,373.606018,198.334015,-737.737061,2.226,765.0,-105.0,35.0,0.49,1.0,0.0,true
May 21 2024 9:48:52:896 AM,43022.378906,-50903.839844,4907.139648,1.0,-73.0,-4.0,373.881012,273.417999,-737.683044,2.501,751.0,1.0,3.0,0.49,1.0,0.0,true
May 21 2024 9:48:52:994 AM,43054.210938,-50973.769531,4907.549805,0.0,-68.0,-4.0,374.29303,351.944031,-727.490051,3.681,785.0,102.0,12.0,0.49,1.0,0.0,true
May 21 2024 9:48:53:98 AM,43096.6875,-51047.109375,4908.080078,0.0,-61.0,-4.0,374.824005,437.127014,-705.814026,7.624001,852.0,217.0,39.0,0.49,1.0,0.0,true
May 21 2024 9:48:53:201 AM,43147.667969,-51116.789062,4908.739746,0.0,-55.0,-4.0,375.480011,522.828003,-671.618042,3.685,857.0,342.0,-39.0,0.49,1.0,0.0,true
May 21 2024 9:48:53:300 AM,43204.210938,-51179.097656,4909.040039,0.0,-49.0,-4.0,375.779022,601.688049,-628.993042,4.953,789.0,426.0,13.0,0.49,0.99,0.0,false
May 21 2024 9:48:53:396 AM,43267.070312,-51235.289062,4909.330078,0.0,-42.0,-4.0,376.075012,677.725037,-574.20105,0.507,760.0,548.0,-44.0,0.49,0.89,0.0,false
May 21 2024 9:48:53:494 AM,43337.429688,-51286.277344,4909.47998,0.0,-36.0,-4.0,376.221008,747.357056,-508.315033,-4.233,696.0,659.0,-47.0,0.49,0.75,0.0,false
May 21 2024 9:48:53:597 AM,43417.480469,-51332.949219,4908.330078,0.0,-30.0,-4.0,377.371033,812.993042,-422.515015,-15.411001,656.0,858.0,-112.0,0.49,0.64,0.0,false
May 21 2024 9:48:53:694 AM,43497.527344,-51368.078125,4905.830078,-1.0,-24.0,-4.0,379.872009,857.560059,-347.772003,-38.391003,446.0,747.0,-230.0,0.49,0.59,0.0,false
May 21 2024 9:48:53:801 AM,43587.808594,-51397.328125,4901.549805,-3.0,-18.0,-4.0,384.14801,883.240051,-266.496002,-48.162003,257.0,813.0,-98.0,0.49,0.59,0.0,false
May 21 2024 9:48:53:895 AM,43669.109375,-51417.558594,4898.069824,-4.0,-11.0,-4.0,387.630005,892.593018,-178.540009,-48.187004,94.0,880.0,0.0,0.49,0.59,0.0,false
May 21 2024 9:48:53:998 AM,43764.609375,-51428.25,4893.330078,-2.0,-4.0,-5.0,392.374023,898.068054,-68.698006,-61.014004,55.0,1098.0,-128.0,0.49,0.59,0.0,false
May 21 2024 9:48:54:93 AM,43851.238281,-51426.648438,4889.040039,0.0,2.0,-5.0,396.659027,888.85907,46.805004,-45.365002,-92.0,1155.0,156.0,0.49,0.59,0.0,false
May 21 2024 9:48:54:200 AM,43942.988281,-51413.457031,4888.049805,0.0,9.0,-5.0,397.653015,862.460022,163.859009,-7.673,-264.0,1171.0,377.0,0.49,0.59,0.0,false
May 21 2024 9:48:54:295 AM,44022.269531,-51392.128906,4887.25,-1.0,15.0,-5.0,398.451019,813.012024,243.126007,-13.073001,-494.0,793.0,-54.0,0.49,0.59,0.0,false
May 21 2024 9:48:54:398 AM,44100.199219,-51361.988281,4886.25,-1.0,21.0,-5.0,399.447021,739.801025,318.51001,-12.105,-732.0,754.0,10.0,0.49,0.59,0.0,false
May 21 2024 9:48:54:499 AM,44169.828125,-51325.378906,4884.949707,-1.0,27.0,-5.0,400.747009,672.77301,382.103027,-16.169001,-670.0,636.0,-41.0,0.49,0.59,0.0,false
May 21 2024 9:48:54:600 AM,44232.230469,-51283.808594,4883.72998,-1.0,32.0,-5.0,401.96701,608.662048,439.193024,-12.445001,-641.0,571.0,37.0,0.49,0.59,0.0,false
May 21 2024 9:48:54:696 AM,44287.300781,-51238.269531,4882.529785,-1.0,38.0,-5.0,403.167023,550.863037,485.004028,-10.324,-578.0,458.0,21.0,0.49,0.58,0.0,false
May 21 2024 9:48:54:792 AM,44335.660156,-51189.9375,4881.279785,-1.0,42.0,-5.0,404.419006,496.901031,524.902039,-13.158001,-540.0,399.0,-28.0,0.45,0.58,0.0,false
May 21 2024 9:48:54:901 AM,44386.289062,-51129.96875,4879.609863,-1.0,48.0,-5.0,406.09201,445.64502,559.721008,-14.491001,-513.0,348.0,-13.0,0.37,0.58,0.0,false
May 21 2024 9:48:54:997 AM,44426.289062,-51075.660156,4878.049805,-1.0,51.0,-5.0,407.647034,413.003021,580.173035,-16.923,-326.0,205.0,-24.0,0.28,0.58,0.0,false
May 21 2024 9:48:55:94 AM,44465.007812,-51019.347656,4876.489746,-1.0,54.0,-4.0,409.208008,392.761017,591.987,-15.364,-202.0,118.0,16.0,0.14,0.56,0.0,false
May 21 2024 9:48:55:198 AM,44507.210938,-50958.507812,4874.899902,-1.0,55.0,-3.0,410.795013,395.900024,585.463013,-13.568001,31.0,-65.0,18.0,-0.07,0.53,0.0,false
May 21 2024 9:48:55:298 AM,44549.359375,-50902.25,4873.469727,-1.0,54.0,-2.0,412.231018,411.299011,566.852051,-12.854001,154.0,-186.0,7.0,-0.16,0.47,0.0,false
May 21 2024 9:48:55:400 AM,44593.988281,-50847.417969,4872.159668,-1.0,52.0,-1.0,413.538025,432.183014,540.645996,-12.13,209.0,-262.0,7.0,-0.2,0.43,0.0,false
May 21 2024 9:48:55:491 AM,44635.480469,-50800.328125,4871.0,-1.0,50.0,0.0,414.696014,448.826019,516.017029,-12.442,166.0,-246.0,-3.0,-0.2,0.42,0.0,false
May 21 2024 9:48:55:595 AM,44683.988281,-50749.417969,4869.72998,-1.0,48.0,1.0,415.971008,465.307037,487.184021,-11.961,165.0,-288.0,5.0,-0.2,0.42,0.0,false
May 21 2024 9:48:55:698 AM,44733.480469,-50701.757812,4868.469727,-1.0,46.0,1.0,417.230011,480.047028,456.946014,-12.265,147.0,-302.0,-3.0,-0.23,0.42,0.0,false
May 21 2024 9:48:55:792 AM,44779.917969,-50661.050781,4867.310059,-1.0,43.0,1.0,418.391022,493.109009,426.997009,-12.184001,131.0,-299.0,1.0,-0.25,0.42,0.0,false
May 21 2024 9:48:55:896 AM,44832.597656,-50619.300781,4866.049805,-1.0,40.0,2.0,419.650024,506.397034,393.176025,-12.265,133.0,-338.0,-1.0,-0.27,0.51,0.0,false
May 21 2024 9:48:55:996 AM,44884.320312,-50582.359375,4864.819824,-1.0,38.0,2.0,420.882019,519.33905,362.39801,-12.478001,129.0,-308.0,-2.0,-0.27,0.71,0.0,false
May 21 2024 9:48:56:101 AM,44939.710938,-50546.789062,4863.529785,-1.0,35.0,2.0,422.167023,536.994019,335.473022,-12.328001,177.0,-269.0,1.0,-0.27,1.0,0.0,false
May 21 2024 9:48:56:195 AM,44991.660156,-50516.789062,4862.370117,-1.0,32.0,2.0,423.327026,559.66803,315.703003,-12.976001,227.0,-198.0,-6.0,-0.27,1.0,0.0,false
May 21 2024 9:48:56:303 AM,45054.179688,-50484.558594,4860.939941,-1.0,29.0,2.0,424.756012,591.52002,294.528015,-13.947001,319.0,-212.0,-10.0,-0.27,1.0,0.0,false
May 21 2024 9:48:56:400 AM,45113.757812,-50457.480469,4859.629883,-1.0,27.0,2.0,426.073029,620.319031,274.285004,-14.086,288.0,-202.0,-1.0,-0.27,1.0,0.0,false
May 21 2024 9:48:56:495 AM,45173.648438,-50433.519531,4858.209961,-1.0,24.0,2.0,427.485016,633.367004,244.697006,-15.338,130.0,-296.0,-13.0,-0.27,1.0,0.0,false
May 21 2024 9:48:56:591 AM,45234.9375,-50412.378906,4856.759766,-1.0,21.0,2.0,428.940033,644.593018,214.476013,-14.639001,112.0,-302.0,7.0,-0.27,1.0,0.0,false
May 21 2024 9:48:56:693 AM,45301.347656,-50392.988281,4855.159668,-1.0,18.0,2.0,430.540009,655.373047,180.936005,-16.283001,108.0,-335.0,-16.0,-0.27,1.0,0.0,false
May 21 2024 9:48:56:796 AM,45369.199219,-50376.949219,4853.52002,-1.0,15.0,2.0,432.184021,664.352051,146.992004,-15.970001,90.0,-339.0,3.0,-0.27,1.0,0.0,false
May 21 2024 9:48:56:891 AM,45432.640625,-50365.167969,4851.929688,-1.0,13.0,2.0,433.77002,671.219055,114.887009,-15.512001,69.0,-321.0,5.0,-0.27,1.0,0.0,false
May 21 2024 9:48:56:995 AM,45505.347656,-50355.429688,4850.120117,-1.0,10.0,2.0,435.578033,722.077026,85.897003,-17.603001,509.0,-290.0,-21.0,-0.26,1.0,0.0,false
May 21 2024 9:48:57:97 AM,45581.898438,-50348.507812,4848.529785,-1.0,7.0,2.0,437.167023,765.165039,56.301003,-15.338,431.0,-296.0,23.0,-0.21,1.0,0.0,false
May 21 2024 9:48:57:195 AM,45659.488281,-50344.347656,4846.889648,0.0,4.0,2.0,438.810028,801.721008,35.172001,-18.971001,366.0,-211.0,-36.0,-0.15,1.0,0.0,false
May 21 2024 9:48:57:302 AM,45748.160156,-50341.359375,4844.859863,0.0,2.0,2.0,440.834015,837.923035,15.260001,-22.317001,362.0,-199.0,-33.0,-0.08,1.0,0.0,false
May 21 2024 9:48:57:401 AM,45833.007812,-50339.738281,4842.969727,0.0,1.0,1.0,442.734009,868.66803,9.346001,-17.987001,307.0,-59.0,43.0,-0.03,1.0,0.0,false
May 21 2024 9:48:57:497 AM,45917.878906,-50338.5,4841.319824,0.0,1.0,1.0,444.384033,897.072021,5.945,-16.872002,284.0,-34.0,11.0,-0.02,1.0,0.0,false
May 21 2024 9:48:57:593 AM,46005.769531,-50337.667969,4839.689941,0.0,1.0,0.0,446.003021,924.67804,3.037,-16.835001,276.0,-29.0,0.0,-0.02,1.0,0.0,false
May 21 2024 9:48:57:697 AM,46103.6875,-50336.777344,4837.929688,0.0,1.0,0.0,447.77002,953.641052,5.891,-17.058001,290.0,29.0,-2.0,0.03,1.0,0.0,false
May 21 2024 9:48:57:793 AM,46196.507812,-50334.578125,4836.290039,0.0,1.0,0.0,449.411011,979.093018,19.690001,-17.193001,255.0,138.0,-1.0,0.08,1.0,0.0,false
May 21 2024 9:48:57:895 AM,46298.1875,-50330.359375,4834.529785,0.0,2.0,-1.0,451.167023,1005.504028,39.838001,-17.368,264.0,201.0,-2.0,0.08,1.0,0.0,false
May 21 2024 9:48:57:997 AM,46401.667969,-50324.007812,4832.779785,0.0,4.0,-1.0,452.919006,1030.843994,63.125004,-17.52,253.0,233.0,-2.0,0.08,1.0,0.0,false
May 21 2024 9:48:58:97 AM,46505.777344,-50315.5,4831.009766,0.0,5.0,-2.0,454.688019,1054.933105,88.052002,-18.054001,241.0,249.0,-5.0,0.07,1.0,0.0,false
May 21 2024 9:48:58:200 AM,46614.867188,-50304.738281,4829.159668,0.0,6.0,-2.0,456.542023,1079.530029,109.855003,-18.188002,246.0,218.0,-1.0,0.04,1.0,0.0,false
May 21 2024 9:48:58:301 AM,46725.0,-50292.347656,4827.290039,0.0,7.0,-2.0,458.413025,1103.440063,129.869003,-18.929001,239.0,200.0,-7.0,0.04,1.0,0.0,false
May 21 2024 9:48:58:398 AM,46833.738281,-50278.699219,4825.409668,0.0,7.0,-2.0,460.289032,1126.298096,147.725006,-19.370001,229.0,179.0,-4.0,0.03,1.0,0.0,false
May 21 2024 9:48:58:495 AM,46945.058594,-50263.628906,4823.5,0.0,8.0,-2.0,462.199036,1149.445068,161.883011,-19.552,231.0,142.0,-2.0,0.02,1.0,0.0,false
May 21 2024 9:48:58:599 AM,47065.570312,-50246.667969,4821.449707,0.0,8.0,-1.0,464.246033,1174.453003,171.64801,-19.709002,250.0,98.0,-2.0,0.0,1.0,0.0,false
May 21 2024 9:48:58:692 AM,47176.097656,-50231.117188,4819.600098,0.0,8.0,-1.0,466.101013,1197.542114,174.432007,-19.904001,231.0,28.0,-2.0,-0.02,1.0,0.0,false
May 21 2024 9:48:58:970 AM,47366.71875,-50205.058594,4816.429688,0.0,8.0,0.0,469.266022,1236.802002,173.045013,-20.615002,393.0,-14.0,-7.0,-0.02,1.0,0.0,false
May 21 2024 9:48:58:970 AM,47366.71875,-50205.058594,4816.429688,0.0,8.0,0.0,469.266022,1236.802002,173.045013,-20.615002,0.0,0.0,0.0,-0.02,1.0,0.0,false
May 21 2024 9:48:58:997 AM,47404.078125,-50200.050781,4815.799805,0.0,8.0,0.0,469.89502,1244.429077,171.888016,-20.914001,76.0,-12.0,-3.0,-0.02,1.0,0.0,false
May 21 2024 9:48:59:97 AM,47527.757812,-50183.917969,4813.689941,0.0,7.0,0.0,472.014008,1251.683105,165.82901,-21.069,73.0,-61.0,-2.0,-0.02,1.0,0.0,false
May 21 2024 9:48:59:200 AM,47656.230469,-50167.789062,4811.439941,0.0,7.0,0.0,474.256012,1252.429077,158.093002,-21.645,7.0,-77.0,-6.0,-0.02,1.0,0.0,false
May 21 2024 9:48:59:300 AM,47782.1875,-50152.660156,4809.199707,-1.0,7.0,0.0,476.495026,1253.202026,149.835007,-21.938002,8.0,-83.0,-3.0,-0.02,1.0,0.0,false
May 21 2024 9:48:59:394 AM,47899.957031,-50139.617188,4807.120117,-1.0,6.0,1.0,478.577026,1254.237061,137.331009,-21.860001,10.0,-125.0,1.0,-0.05,0.99,0.0,false
May 21 2024 9:48:59:493 AM,48023.898438,-50127.878906,4804.969727,-1.0,5.0,1.0,480.733032,1255.55603,115.975006,-21.681002,13.0,-214.0,2.0,-0.08,0.99,0.0,false
May 21 2024 9:48:59:598 AM,48156.148438,-50118.949219,4802.72998,-1.0,4.0,2.0,482.971008,1273.707031,80.789001,-21.772001,182.0,-352.0,-1.0,-0.14,0.99,0.0,false
May 21 2024 9:48:59:699 AM,48285.75,-50115.398438,4800.609863,-1.0,1.0,2.0,485.088013,1296.114014,28.646002,-21.994001,224.0,-521.0,-2.0,-0.19,0.96,0.0,false
May 21 2024 9:48:59:800 AM,48417.640625,-50118.238281,4798.810059,-1.0,-3.0,3.0,486.891022,1312.219116,-43.682003,-14.592001,161.0,-723.0,74.0,-0.23,0.91,0.0,false
May 21 2024 9:48:59:900 AM,48548.777344,-50129.300781,4797.339844,-1.0,-7.0,4.0,488.363037,1319.56311,-129.362,-16.312,73.0,-857.0,-17.0,-0.24,0.84,0.0,false
May 21 2024 9:48:59:995 AM,48673.597656,-50147.957031,4795.989746,-1.0,-11.0,5.0,489.712036,1317.352051,-217.242004,-13.697001,-22.0,-879.0,26.0,-0.24,0.82,0.0,false
May 21 2024 9:49:00:100 AM,48809.980469,-50178.25,4794.649902,-1.0,-16.0,5.0,491.053009,1303.551025,-320.10202,-15.259001,-138.0,-1029.0,-16.0,-0.22,0.8,0.0,false
May 21 2024 9:49:00:191 AM,48926.398438,-50212.789062,4793.390137,-1.0,-20.0,6.0,492.307037,1284.95105,-406.500031,-16.807001,-186.0,-864.0,-15.0,-0.19,0.76,0.0,false
May 21 2024 9:49:00:297 AM,49060.117188,-50262.320312,4791.72998,-1.0,-24.0,6.0,493.96701,1258.291016,-499.631012,-19.417002,-267.0,-931.0,-26.0,-0.13,0.68,0.0,false
May 21 2024 9:49:00:394 AM,49180.578125,-50315.117188,4789.919922,-1.0,-27.0,6.0,495.78302,1234.081055,-570.494019,-22.172001,-242.0,-709.0,-28.0,-0.05,0.59,0.0,false
May 21 2024 9:49:00:494 AM,49302.539062,-50374.140625,4787.5,-1.0,-28.0,5.0,498.20401,1218.952026,-613.886047,-26.727001,-151.0,-434.0,-46.0,0.06,0.5,0.0,false
May 21 2024 9:49:00:596 AM,49427.757812,-50436.148438,4784.640137,-1.0,-28.0,4.0,501.061035,1215.663086,-625.482056,-26.298,-33.0,-116.0,4.0,0.11,0.35,0.0,false
May 21 2024 9:49:00:694 AM,49549.5,-50493.949219,4781.949707,-1.0,-26.0,2.0,503.749023,1223.942017,-601.603027,-24.746,83.0,239.0,16.0,0.17,0.22,0.0,false
May 21 2024 9:49:00:800 AM,49681.597656,-50550.648438,4779.25,-1.0,-22.0,0.0,506.450012,1239.047119,-542.726013,-24.283001,151.0,589.0,5.0,0.21,0.09,0.0,false
May 21 2024 9:49:00:893 AM,49797.640625,-50593.417969,4777.060059,-1.0,-19.0,-2.0,508.644012,1251.353027,-470.210022,-23.891001,123.0,725.0,4.0,0.23,0.02,0.0,false
May 21 2024 9:49:00:999 AM,49931.730469,-50633.96875,4774.620117,-1.0,-14.0,-4.0,511.07901,1259.335083,-372.942017,-24.251001,80.0,973.0,-4.0,0.23,0.0,0.0,false
May 21 2024 9:49:01:93 AM,50050.957031,-50662.257812,4773.469727,-1.0,-10.0,-4.0,512.227051,1268.810059,-277.199005,-13.108001,95.0,957.0,111.0,0.23,0.0,0.0,false
May 21 2024 9:49:01:193 AM,50178.390625,-50682.679688,4772.419922,-1.0,-6.0,-5.0,513.276001,1276.038086,-177.675003,-13.370001,72.0,995.0,-3.0,0.23,0.0,0.0,false
May 21 2024 9:49:01:297 AM,50310.117188,-50693.597656,4771.219727,-1.0,-1.0,-6.0,514.483032,1275.449097,-74.839005,-14.125001,-6.0,1028.0,-8.0,0.23,0.0,0.0,false
