,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:25:53:769 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.742004,-0.008,0.014,-0.055,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:53:877 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.750015,-0.01,0.017,-0.308,0.0,0.0,-3.0,-0.04,0.0,0.0,false
May 22 2024 10:25:53:969 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.755005,-0.011,0.017,0.092,0.0,0.0,4.0,-0.02,0.0,0.0,false
May 22 2024 10:25:54:70 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.76001,-0.011,0.019,0.044,0.0,0.0,0.0,0.0,0.0,0.0,false
May 22 2024 10:25:54:164 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.764008,-0.009,0.014,-0.011,0.0,0.0,-1.0,0.01,0.0,0.0,false
May 22 2024 10:25:54:263 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.770004,-0.01,0.015,0.158,0.0,0.0,2.0,0.01,0.0,0.0,false
May 22 2024 10:25:54:365 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.777008,-0.011,0.018,0.103,0.0,0.0,-1.0,0.01,0.0,0.0,false
May 22 2024 10:25:54:470 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.777008,-0.013,0.018,0.005,0.0,0.0,-1.0,0.01,0.0,0.0,false
May 22 2024 10:25:54:572 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.778015,-0.008,0.013,-0.057,0.0,0.0,-1.0,0.01,0.0,0.0,false
May 22 2024 10:25:54:664 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.782013,-0.011,0.016,-0.012,0.0,0.0,0.0,0.01,0.0,0.0,false
May 22 2024 10:25:54:765 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.784012,-0.011,0.018,0.018,0.0,0.0,0.0,0.01,0.0,0.0,false
May 22 2024 10:25:54:869 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.785004,-0.011,0.018,0.023,0.0,0.0,0.0,0.01,0.0,0.0,false
May 22 2024 10:25:54:963 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.786011,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,false
May 22 2024 10:25:55:63 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.787003,-0.01,0.017,0.015,0.0,0.0,0.0,0.01,0.0,0.0,false
May 22 2024 10:25:55:163 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.789001,-0.011,0.016,0.028,0.0,0.0,0.0,0.01,0.0,0.0,false
May 22 2024 10:25:55:265 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.789001,-0.01,0.017,-0.069,0.0,0.0,-1.0,0.01,0.0,0.0,false
May 22 2024 10:25:55:366 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.792007,-0.011,0.018,0.086,0.0,0.0,2.0,0.01,0.0,0.0,false
May 22 2024 10:25:55:472 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.80101,-0.011,0.016,-0.556,0.0,0.0,-6.0,0.01,0.0,0.0,false
May 22 2024 10:25:55:563 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.809006,-0.01,0.017,0.081,0.0,0.0,6.0,0.01,0.0,0.0,false
May 22 2024 10:25:55:669 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.809006,-0.012,0.017,0.134,0.0,0.0,1.0,0.01,0.0,0.0,false
May 22 2024 10:25:55:770 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.813004,-0.012,0.017,0.074,0.0,0.0,-1.0,0.01,0.0,0.0,false
May 22 2024 10:25:55:872 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.81601,-0.009,0.016,0.104,0.0,0.0,0.0,0.01,0.0,0.0,false
May 22 2024 10:25:55:972 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.81601,-0.012,0.018,0.01,0.0,0.0,-1.0,0.01,0.0,0.0,false
May 22 2024 10:25:56:73 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.818008,-0.011,0.018,-0.071,0.0,0.0,-1.0,0.01,0.0,0.0,false
May 22 2024 10:25:56:164 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.819016,-0.012,0.019,-0.088,0.0,0.0,0.0,0.01,0.0,0.0,false
May 22 2024 10:25:56:266 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.819016,-0.01,0.015,0.006,0.0,0.0,1.0,0.0,0.0,0.0,false
May 22 2024 10:25:56:366 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.820007,-0.01,0.017,-0.01,0.0,0.0,0.0,-0.01,0.0,0.0,false
May 22 2024 10:25:56:471 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.826004,-0.011,0.019,-0.297,0.0,0.0,-3.0,-0.02,0.0,0.0,false
May 22 2024 10:25:56:572 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.82901,-0.01,0.018,0.012,0.0,0.0,3.0,-0.02,0.0,0.0,false
May 22 2024 10:25:56:669 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.833008,-0.008,0.013,0.23,0.0,0.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:25:56:769 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.844009,-0.011,0.017,-0.087,0.0,0.0,-3.0,-0.02,0.0,0.0,false
May 22 2024 10:25:56:870 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.850006,-0.01,0.018,0.107,0.0,0.0,2.0,-0.02,0.0,0.0,false
May 22 2024 10:25:56:965 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.855011,-0.012,0.016,-0.429,0.0,0.0,-5.0,-0.02,0.0,0.0,false
May 22 2024 10:25:57:74 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.859009,-0.007,0.013,-0.052,0.0,0.0,4.0,-0.02,0.0,0.0,false
May 22 2024 10:25:57:166 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.860016,-0.009,0.015,0.022,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:57:270 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.862015,-0.01,0.017,0.05,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:57:370 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.868011,-0.011,0.019,0.087,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:57:470 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.871002,0.0,0.0,0.0,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:57:571 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.872009,-0.01,0.018,0.027,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:57:672 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.872009,-0.011,0.018,0.025,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:25:57:771 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.880005,-0.011,0.017,-0.096,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:25:57:866 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.881012,-0.01,0.017,0.046,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:25:57:968 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.881012,-0.009,0.017,-0.122,0.0,0.0,-2.0,-0.03,0.0,0.0,false
May 22 2024 10:25:58:70 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.882004,-0.01,0.018,0.011,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:25:58:171 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.886002,-0.011,0.018,-0.017,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:25:58:264 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.887009,-0.01,0.017,0.076,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:58:368 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.889008,-0.009,0.017,0.026,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:58:465 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.896011,-0.009,0.017,-0.362,0.0,0.0,-4.0,-0.04,0.0,0.0,false
May 22 2024 10:25:58:572 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.897003,-0.012,0.018,0.026,0.0,0.0,4.0,-0.04,0.0,0.0,false
May 22 2024 10:25:58:668 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.899002,-0.01,0.018,-0.031,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:58:770 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.905014,-0.008,0.014,-0.157,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:58:866 AM,40604.167969,-49656.648438,4861.699707,0.0,33.0,2.0,186.914001,-0.009,0.016,-0.283,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:58:968 AM,40604.167969,-49656.648438,4861.699707,0.0,33.0,2.0,186.921005,-0.01,0.017,-0.219,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:59:67 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.938004,-0.011,0.017,0.091,0.0,0.0,3.0,-0.04,0.0,0.0,false
May 22 2024 10:25:59:167 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.940002,-0.006,0.013,-0.011,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:59:271 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.945007,-0.011,0.019,-0.002,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:59:373 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.945007,-0.01,0.018,0.043,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:59:473 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.946014,-0.011,0.019,-0.089,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:59:563 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.947006,0.0,0.0,0.0,0.0,0.0,1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:59:664 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.948013,-0.011,0.018,-0.045,0.0,0.0,0.0,-0.04,0.0,0.0,false
May 22 2024 10:25:59:767 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.949005,-0.011,0.019,-0.127,0.0,0.0,-1.0,-0.04,0.0,0.0,false
May 22 2024 10:25:59:869 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.950012,-0.01,0.018,-0.056,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:25:59:969 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.951004,-0.011,0.018,0.04,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:26:00:63 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.953003,-0.009,0.016,0.133,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:26:00:175 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.956009,-0.011,0.018,-0.067,0.0,0.0,-2.0,-0.02,0.0,0.0,false
May 22 2024 10:26:00:267 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.957016,-0.012,0.018,0.003,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:26:00:366 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.959015,-0.011,0.018,0.049,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:26:00:469 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.964005,-0.009,0.017,0.059,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:26:00:571 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.964005,-0.011,0.018,-0.012,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:26:00:673 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.965012,-0.011,0.018,0.01,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:26:00:765 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.966003,-0.01,0.017,0.038,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:26:00:865 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.968002,-0.009,0.014,-0.021,0.0,0.0,-1.0,-0.02,0.0,0.0,false
May 22 2024 10:26:00:967 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.969009,-0.011,0.018,0.027,0.0,0.0,0.0,-0.02,0.0,0.0,false
May 22 2024 10:26:01:69 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.970016,-0.011,0.018,-0.028,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:01:170 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.970016,-0.011,0.018,0.034,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:01:274 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.973007,-0.008,0.014,-0.077,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:01:373 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.974014,-0.01,0.016,0.0,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:01:463 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.976013,-0.011,0.018,0.059,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:01:563 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.979004,-0.011,0.018,-0.013,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:01:663 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.981003,-0.004,0.008,0.044,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:01:773 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,186.983002,-0.011,0.018,0.025,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:01:872 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,186.997009,-0.01,0.018,-0.244,0.0,0.0,-3.0,-0.03,0.0,0.0,false
May 22 2024 10:26:01:967 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.002014,-0.01,0.017,0.185,0.0,0.0,4.0,-0.03,0.0,0.0,false
May 22 2024 10:26:02:69 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.007004,0.0,0.0,0.0,0.0,0.0,-2.0,-0.03,0.0,0.0,false
May 22 2024 10:26:02:173 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.008011,-0.01,0.017,-0.054,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:02:274 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.009003,-0.011,0.019,-0.016,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:02:364 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.01001,-0.011,0.019,0.022,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:02:469 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.015015,-0.01,0.018,0.072,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:02:571 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.017014,-0.01,0.016,-0.041,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:02:670 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.017014,-0.011,0.019,-0.006,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:02:764 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.018005,-0.011,0.018,0.002,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:02:865 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.021011,-0.011,0.018,0.074,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:02:971 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.025009,-0.009,0.014,0.128,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:03:70 AM,40604.167969,-49656.648438,4861.72998,0.0,33.0,2.0,187.031006,-0.011,0.018,0.046,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:03:170 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.032013,-0.011,0.019,0.015,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:03:272 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.036011,-0.011,0.018,-0.053,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:03:375 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.041016,-0.009,0.015,-0.164,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:03:472 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.048004,-0.011,0.017,-0.273,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:03:571 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.056015,-0.011,0.018,0.002,0.0,0.0,3.0,-0.03,0.0,0.0,false
May 22 2024 10:26:03:675 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.059006,-0.011,0.017,-0.064,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:03:767 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.064011,-0.007,0.011,0.183,0.0,0.0,2.0,-0.03,0.0,0.0,false
May 22 2024 10:26:03:870 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.077011,-0.01,0.016,0.076,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:03:966 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.080002,-0.01,0.016,0.103,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:04:66 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.084015,-0.011,0.019,0.0,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:04:169 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.087006,-0.005,0.008,-0.056,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:04:264 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.094009,-0.01,0.017,-0.02,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:04:366 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.095016,-0.01,0.019,-0.122,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:04:468 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.096008,-0.012,0.019,0.078,0.0,0.0,2.0,-0.03,0.0,0.0,false
May 22 2024 10:26:04:567 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.099014,-0.01,0.018,0.039,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:04:671 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.100006,-0.011,0.017,-0.09,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:04:764 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.102005,-0.01,0.018,-0.104,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:04:864 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.105011,-0.01,0.018,-0.133,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:04:965 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.105011,-0.011,0.019,0.035,0.0,0.0,2.0,-0.03,0.0,0.0,false
May 22 2024 10:26:05:65 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.109009,-0.009,0.016,-0.023,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:05:170 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.113007,-0.01,0.017,0.128,0.0,0.0,2.0,-0.03,0.0,0.0,false
May 22 2024 10:26:05:268 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.116013,-0.01,0.017,0.068,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:05:367 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.125015,-0.01,0.017,0.086,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:05:467 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.125015,-0.009,0.016,0.015,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:05:575 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.131012,-0.011,0.018,0.015,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:05:672 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.137009,-0.01,0.017,-0.154,0.0,0.0,-2.0,-0.03,0.0,0.0,false
May 22 2024 10:26:05:776 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.144012,-0.01,0.017,-0.051,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:05:866 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.145004,-0.008,0.015,0.045,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:05:969 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.146011,-0.011,0.018,-0.016,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:06:72 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.146011,-0.011,0.018,0.04,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:06:165 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.146011,-0.01,0.017,0.032,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:06:268 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.147003,-0.007,0.012,-0.012,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:06:370 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.14801,-0.011,0.018,0.048,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:06:471 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.149002,-0.011,0.018,-0.009,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:06:573 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.149002,-0.011,0.019,0.107,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:06:664 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.149002,0.0,0.0,0.0,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:06:765 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.150009,-0.011,0.018,-0.025,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:06:869 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.150009,-0.01,0.017,-0.02,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:06:973 AM,40604.167969,-49656.648438,4861.699707,0.0,33.0,2.0,187.164001,-0.008,0.016,-0.094,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:07:67 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.174011,-0.011,0.016,0.16,0.0,0.0,3.0,-0.03,0.0,0.0,false
May 22 2024 10:26:07:166 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.179016,-0.009,0.016,0.021,0.0,0.0,-1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:07:267 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.179016,-0.011,0.018,0.025,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:07:368 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.181015,-0.01,0.018,0.033,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:07:473 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.184006,-0.01,0.016,0.126,0.0,0.0,1.0,-0.03,0.0,0.0,false
May 22 2024 10:26:07:574 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.187012,-0.01,0.017,-0.099,0.0,0.0,-2.0,-0.03,0.0,0.0,false
May 22 2024 10:26:07:668 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.189011,-0.01,0.018,0.075,0.0,0.0,2.0,-0.03,0.0,0.0,false
May 22 2024 10:26:07:769 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.194016,-0.01,0.017,0.048,0.0,0.0,0.0,-0.03,0.0,0.0,false
May 22 2024 10:26:07:878 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.199005,-0.011,0.018,-0.25,0.0,0.0,-3.0,-0.03,0.0,0.0,false
May 22 2024 10:26:07:975 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.200012,-0.009,0.014,0.01,0.0,0.0,3.0,-0.02,0.0,0.0,false
May 22 2024 10:26:08:68 AM,40604.167969,-49656.648438,4861.709961,0.0,33.0,2.0,187.206009,-0.011,0.018,0.125,0.0,0.0,1.0,-0.02,0.0,0.0,false
May 22 2024 10:26:08:171 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.209015,-0.01,0.018,-0.034,0.0,0.0,-2.0,-0.01,0.0,0.0,false
May 22 2024 10:26:08:263 AM,40604.167969,-49656.648438,4861.719727,0.0,33.0,2.0,187.209015,-0.01,0.017,0.066,0.0,0.0,1.0,0.0,0.0,0.0,false
