,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,OutOfBounds
May 22 2024 10:27:31:718 AM,41963.199219,-49471.898438,4884.5,3.0,26.0,0.0,241.636017,73.854004,36.822002,3.504,190.0,96.0,9.0,0.02,0.0,0.0,false
May 22 2024 10:27:31:817 AM,41971.320312,-49467.808594,4884.919922,3.0,26.0,0.0,242.054016,83.918007,41.951,3.815,101.0,51.0,3.0,0.02,0.0,0.0,false
May 22 2024 10:27:31:920 AM,41980.238281,-49463.308594,4885.339844,4.0,26.0,0.0,242.475006,85.248001,42.700001,3.923,13.0,7.0,1.0,0.02,0.0,0.0,false
May 22 2024 10:27:32:20 AM,41988.648438,-49459.070312,4885.719727,4.0,26.0,0.0,242.859009,81.904007,41.106003,3.696,-33.0,-16.0,-2.0,0.02,0.0,0.0,false
May 22 2024 10:27:32:118 AM,41996.300781,-49455.207031,4886.009766,4.0,26.0,0.0,243.149017,73.912003,36.234001,2.44,-80.0,-49.0,-13.0,0.02,1.0,0.0,false
May 22 2024 10:27:32:221 AM,42003.140625,-49451.730469,4886.199707,3.0,26.0,0.0,243.332016,68.517006,33.422001,1.927,-54.0,-28.0,-5.0,0.02,0.0,0.0,false
May 22 2024 10:27:32:319 AM,42009.800781,-49448.359375,4886.389648,4.0,26.0,0.0,243.525009,66.713005,32.530003,1.773,-18.0,-9.0,-2.0,0.02,0.0,0.0,false
May 22 2024 10:27:32:418 AM,42016.230469,-49445.097656,4886.569824,4.0,26.0,0.0,243.706009,62.986004,30.710001,1.626,-37.0,-18.0,-1.0,0.02,0.0,0.0,false
May 22 2024 10:27:32:513 AM,42022.039062,-49442.140625,4886.719727,4.0,26.0,0.0,243.851013,58.735004,28.590002,1.466,-43.0,-21.0,-2.0,0.02,0.0,0.0,false
May 22 2024 10:27:32:616 AM,42027.808594,-49439.199219,4886.870117,4.0,27.0,0.0,244.009018,53.848003,26.220001,1.077,-49.0,-24.0,-4.0,0.02,0.0,0.0,false
May 22 2024 10:27:32:715 AM,42032.867188,-49436.609375,4887.02002,4.0,27.0,0.0,244.153015,49.156002,23.964001,1.241,-47.0,-23.0,2.0,0.02,0.0,0.0,false
May 22 2024 10:27:32:813 AM,42037.507812,-49434.25,4887.120117,4.0,27.0,0.0,244.250015,45.428001,22.700001,0.668,-37.0,-13.0,-6.0,0.02,0.0,0.0,false
May 22 2024 10:27:32:915 AM,42041.5,-49432.21875,4887.149902,4.0,27.0,0.0,244.284012,31.465002,15.790001,0.311,-140.0,-69.0,-4.0,0.02,1.0,0.0,false
May 22 2024 10:27:33:13 AM,42044.128906,-49430.878906,4887.159668,4.0,27.0,0.0,244.298004,26.706001,13.554001,0.254,-48.0,-22.0,-1.0,0.02,1.0,0.0,false
May 22 2024 10:27:33:114 AM,42048.007812,-49428.898438,4887.259766,4.0,27.0,0.0,244.391006,44.137001,22.353001,0.345,174.0,88.0,1.0,0.02,1.0,0.0,false
May 22 2024 10:27:33:216 AM,42055.417969,-49425.117188,4887.439941,4.0,27.0,0.0,244.578018,84.599007,43.069,0.516,405.0,207.0,2.0,0.02,1.0,0.0,false
May 22 2024 10:27:33:315 AM,42066.320312,-49419.539062,4887.659668,5.0,27.0,0.0,244.797012,118.933006,60.540005,1.045,343.0,175.0,5.0,0.02,1.0,0.0,false
May 22 2024 10:27:33:416 AM,42080.417969,-49412.359375,4888.02002,5.0,27.0,0.0,245.154007,148.540009,79.033005,4.945,296.0,185.0,39.0,0.02,1.0,0.0,false
May 22 2024 10:27:33:522 AM,42097.75,-49403.507812,4888.709961,5.0,27.0,0.0,245.84201,178.182007,97.057007,7.56,296.0,180.0,26.0,0.02,1.0,0.0,false
May 22 2024 10:27:33:613 AM,42115.96875,-49394.167969,4889.489746,5.0,27.0,1.0,246.623016,204.962006,112.385002,9.205001,268.0,153.0,16.0,0.02,0.0,0.0,false
May 22 2024 10:27:33:722 AM,42139.359375,-49382.019531,4890.709961,5.0,27.0,1.0,247.843018,225.048004,119.801003,15.109001,201.0,74.0,59.0,0.02,0.0,0.0,false
May 22 2024 10:27:33:822 AM,42161.070312,-49370.667969,4892.139648,4.0,27.0,1.0,249.279007,225.236008,117.951004,17.011002,2.0,-18.0,19.0,0.02,0.0,0.0,false
May 22 2024 10:27:33:918 AM,42181.070312,-49360.21875,4893.529785,3.0,27.0,1.0,250.66301,217.307007,113.406006,16.739,-79.0,-45.0,-3.0,0.02,0.0,0.0,false
May 22 2024 10:27:34:22 AM,42202.117188,-49349.1875,4895.0,2.0,27.0,1.0,252.137009,204.149002,106.663002,15.498001,-132.0,-67.0,-12.0,0.02,0.0,0.0,false
May 22 2024 10:27:34:112 AM,42219.097656,-49340.269531,4896.179688,2.0,27.0,1.0,253.315018,191.280014,100.198006,14.394001,-129.0,-65.0,-11.0,0.02,0.0,0.0,false
May 22 2024 10:27:34:212 AM,42236.828125,-49330.878906,4897.279785,1.0,27.0,1.0,254.417007,178.863007,91.058006,9.983001,-124.0,-91.0,-44.0,0.02,0.0,0.0,false
May 22 2024 10:27:34:314 AM,42253.597656,-49322.0,4898.060059,1.0,27.0,1.0,255.200012,166.136002,82.863007,7.556,-127.0,-82.0,-24.0,0.02,0.0,0.0,false
May 22 2024 10:27:34:420 AM,42269.878906,-49313.378906,4898.739746,1.0,27.0,0.0,255.872009,152.608002,75.655006,6.588,-135.0,-72.0,-10.0,0.02,0.0,0.0,false
May 22 2024 10:27:34:513 AM,42283.050781,-49306.628906,4899.109863,1.0,27.0,0.0,256.249023,137.069,67.030006,3.174,-155.0,-86.0,-34.0,-0.98,-1.0,0.0,true
May 22 2024 10:27:34:612 AM,42288.277344,-49303.898438,4899.939941,0.0,27.0,1.0,257.072998,-0.408,8.844001,8.208,-1375.0,-582.0,50.0,-0.98,-1.0,0.0,true
May 22 2024 10:27:34:715 AM,42287.597656,-49304.0,4900.219727,0.0,27.0,1.0,257.358002,-1.801,-0.87,-1.399,-14.0,-97.0,-96.0,0.02,0.0,0.0,true
May 22 2024 10:27:34:820 AM,42287.75,-49303.898438,4899.969727,1.0,27.0,1.0,257.614014,-0.983,-2.804,-3.435,8.0,-19.0,-20.0,0.02,0.0,0.0,true
May 22 2024 10:27:34:922 AM,42287.878906,-49303.820312,4899.669922,1.0,27.0,1.0,257.910004,-0.543,-2.603,-2.994,4.0,2.0,4.0,0.02,0.0,0.0,true
May 22 2024 10:27:35:22 AM,42287.980469,-49303.769531,4899.449707,1.0,27.0,0.0,258.131012,-0.311,-1.972,-2.184,2.0,6.0,8.0,0.02,0.0,0.0,true
