,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,Brake,IsCrash
May 21 2024 11:25:04:1 AM,129364.226562,-67265.085938,4604.199707,-3.0,51.0,0.0,14778.790039,200.955017,246.60701,-11.494,-226.0,-280.0,13.0,0.0,0.44,0.0,false
May 21 2024 11:25:04:101 AM,129383.695312,-67241.421875,4603.080078,-3.0,51.0,0.0,14779.914062,191.344009,232.924011,-10.918,-96.0,-137.0,6.0,-0.01,0.54,0.0,false
May 21 2024 11:25:04:201 AM,129402.875,-67218.257812,4602.009766,-3.0,51.0,0.0,14780.982422,190.143005,229.785004,-10.827001,-12.0,-31.0,1.0,-0.01,0.6,0.0,false
May 21 2024 11:25:04:302 AM,129422.4375,-67194.71875,4600.939941,-3.0,50.0,0.0,14782.049805,194.211014,233.57901,-11.024,41.0,38.0,-2.0,-0.01,0.63,0.0,false
May 21 2024 11:25:04:402 AM,129442.5,-67170.640625,4599.850098,-2.0,50.0,0.0,14783.137695,201.672012,241.862015,-11.433001,75.0,83.0,-4.0,-0.01,0.74,0.0,false
May 21 2024 11:25:04:502 AM,129463.460938,-67145.46875,4598.719727,-2.0,50.0,0.0,14784.271484,212.371017,254.983017,-11.976001,107.0,131.0,-5.0,0.0,0.88,0.0,false
May 21 2024 11:25:04:602 AM,129485.679688,-67118.71875,4597.509766,-2.0,50.0,0.0,14785.476562,226.623016,272.901001,-12.81,143.0,179.0,-8.0,0.0,0.92,0.0,false
May 21 2024 11:25:04:702 AM,129509.476562,-67090.015625,4596.219727,-2.0,50.0,0.0,14786.773438,243.49501,293.486023,-13.777,169.0,206.0,-10.0,0.0,0.87,0.0,false
May 21 2024 11:25:04:802 AM,129534.929688,-67059.289062,4594.819824,-1.0,50.0,0.0,14788.175781,260.604004,314.22403,-14.762001,171.0,207.0,-10.0,0.0,0.73,0.0,false
May 21 2024 11:25:04:902 AM,129561.929688,-67026.6875,4593.310059,-1.0,50.0,0.0,14789.676758,275.996002,333.027008,-15.524001,154.0,188.0,-8.0,0.0,0.76,0.0,false
May 21 2024 11:25:05:2 AM,129590.375,-66992.351562,4591.72998,-1.0,50.0,0.0,14791.263672,290.629028,350.745026,-16.321001,146.0,177.0,-8.0,0.0,0.81,0.0,false
May 21 2024 11:25:05:102 AM,129620.257812,-66956.257812,4590.060059,-1.0,50.0,0.0,14792.932617,305.457001,368.544006,-17.092001,148.0,178.0,-8.0,0.0,0.86,0.0,false
May 21 2024 11:25:05:202 AM,129651.648438,-66918.351562,4588.319824,-1.0,50.0,0.0,14794.676758,320.777008,387.18103,-17.535002,153.0,186.0,-4.0,0.0,0.89,0.0,false
May 21 2024 11:25:05:303 AM,129684.820312,-66878.28125,4586.489746,-1.0,50.0,0.0,14796.499023,336.843018,406.672028,-18.644001,161.0,195.0,-11.0,0.0,0.89,0.0,false
May 21 2024 11:25:05:402 AM,129719.40625,-66836.492188,4584.589844,-1.0,50.0,0.0,14798.404297,353.171021,426.255035,-19.550001,163.0,196.0,-9.0,0.0,0.88,0.0,false
May 21 2024 11:25:05:502 AM,129755.617188,-66792.75,4582.600098,-1.0,50.0,0.0,14800.395508,369.254028,446.002014,-20.356001,161.0,197.0,-8.0,0.0,0.88,0.0,false
May 21 2024 11:25:05:603 AM,129793.414062,-66747.046875,4580.529785,-1.0,50.0,0.0,14802.46582,385.45401,465.415009,-21.069,162.0,194.0,-7.0,0.0,0.91,0.0,false
May 21 2024 11:25:05:702 AM,129832.835938,-66699.398438,4578.379883,-1.0,50.0,0.0,14804.608398,401.617004,485.014038,-21.786001,162.0,196.0,-7.0,0.0,0.91,0.0,false
May 21 2024 11:25:05:802 AM,129873.890625,-66649.78125,4576.159668,-1.0,50.0,0.0,14806.827148,417.851013,504.751038,-22.506001,162.0,197.0,-7.0,0.0,0.91,0.0,false
May 21 2024 11:25:05:902 AM,129916.414062,-66598.328125,4573.879883,-1.0,50.0,0.0,14809.108398,429.294006,518.472046,-22.885,114.0,137.0,-4.0,0.0,0.91,0.0,false
May 21 2024 11:25:06:2 AM,129959.195312,-66546.585938,4571.569824,-1.0,50.0,0.0,14811.425781,430.676025,520.42804,-22.710001,14.0,20.0,2.0,0.0,0.94,0.0,false
May 21 2024 11:25:06:102 AM,130002.140625,-66494.648438,4569.279785,-1.0,50.0,0.0,14813.713867,432.230011,522.126038,-22.516001,16.0,17.0,2.0,0.0,0.95,0.0,false
May 21 2024 11:25:06:202 AM,130045.265625,-66442.460938,4567.009766,-2.0,50.0,0.0,14815.981445,433.500031,524.02002,-22.363001,13.0,19.0,2.0,0.0,0.94,0.0,false
May 21 2024 11:25:06:305 AM,130089.09375,-66389.429688,4564.75,-2.0,50.0,0.0,14818.237305,435.062012,525.637024,-22.092001,16.0,16.0,3.0,0.0,0.94,0.0,false
May 21 2024 11:25:06:404 AM,130133.15625,-66336.109375,4562.529785,-2.0,50.0,0.0,14820.461914,445.880035,539.158997,-22.366001,108.0,135.0,-3.0,0.0,0.93,0.0,false
May 21 2024 11:25:06:504 AM,130179.617188,-66279.859375,4560.310059,-1.0,50.0,0.0,14822.68457,473.466034,572.105042,-23.292002,276.0,329.0,-9.0,0.0,0.92,0.0,false
May 21 2024 11:25:06:604 AM,130228.585938,-66220.6875,4557.989746,-1.0,50.0,0.0,14825.004883,497.335022,599.799011,-24.005001,239.0,277.0,-7.0,-0.01,0.92,0.0,false
May 21 2024 11:25:06:704 AM,130279.84375,-66159.265625,4555.600098,-1.0,50.0,0.0,14827.391602,520.511047,622.286011,-24.421001,232.0,225.0,-4.0,-0.02,0.92,0.0,false
May 21 2024 11:25:06:804 AM,130333.335938,-66095.960938,4553.159668,-1.0,50.0,0.0,14829.829102,543.031006,641.406006,-24.535002,225.0,191.0,-1.0,-0.03,0.93,0.0,false
May 21 2024 11:25:06:904 AM,130389.015625,-66030.898438,4550.709961,-1.0,50.0,0.0,14832.277344,564.867004,658.937012,-24.698002,218.0,175.0,-2.0,-0.03,0.98,0.0,false
May 21 2024 11:25:07:4 AM,130446.828125,-65964.125,4548.279785,0.0,49.0,0.0,14834.713867,587.151001,675.317017,-24.326,223.0,164.0,4.0,-0.03,0.96,0.0,false
May 21 2024 11:25:07:104 AM,130506.890625,-65895.742188,4545.859863,0.0,49.0,0.0,14837.125977,609.215027,691.029053,-24.004002,221.0,157.0,3.0,-0.03,0.93,0.0,false
May 21 2024 11:25:07:204 AM,130569.179688,-65825.851562,4543.5,0.0,48.0,0.0,14839.484375,630.956055,705.452026,-23.412001,217.0,144.0,6.0,-0.03,0.89,0.0,false
May 21 2024 11:25:07:305 AM,130634.289062,-65753.96875,4541.209961,0.0,48.0,0.0,14841.77832,652.981018,717.621033,-22.428001,220.0,122.0,10.0,-0.03,0.87,0.0,false
May 21 2024 11:25:07:405 AM,130700.945312,-65681.679688,4539.049805,0.0,47.0,0.0,14843.941406,674.467041,727.841064,-21.079,215.0,102.0,13.0,-0.03,0.87,0.0,false
May 21 2024 11:25:07:506 AM,130769.734375,-65608.421875,4537.02002,0.0,47.0,0.0,14845.96582,695.782043,736.484009,-19.683001,213.0,86.0,14.0,-0.04,0.87,0.0,false
May 21 2024 11:25:07:605 AM,130840.796875,-65534.457031,4535.179688,0.0,46.0,0.0,14847.80957,717.748047,742.892029,-17.739,220.0,64.0,19.0,-0.05,0.86,0.0,false
May 21 2024 11:25:07:705 AM,130914.179688,-65460.058594,4533.540039,0.0,45.0,0.0,14849.447266,740.686035,746.921021,-15.641001,229.0,40.0,21.0,-0.05,0.86,0.0,false
May 21 2024 11:25:07:805 AM,130989.898438,-65385.347656,4532.129883,0.0,45.0,0.0,14850.854492,764.221008,749.08606,-13.268001,235.0,22.0,24.0,-0.05,0.85,0.0,false
May 21 2024 11:25:07:905 AM,131068.125,-65310.6875,4530.97998,0.0,44.0,0.0,14852.004883,789.687012,747.567017,-10.591001,255.0,-15.0,27.0,-0.07,0.84,0.0,false
May 21 2024 11:25:08:5 AM,131149.171875,-65236.617188,4530.069824,0.0,42.0,1.0,14852.920898,817.649048,741.277039,-8.344001,280.0,-63.0,22.0,-0.1,0.84,0.0,false
May 21 2024 11:25:08:105 AM,131233.484375,-65164.0,4529.409668,1.0,41.0,1.0,14853.581055,851.001038,725.616028,-5.484,334.0,-157.0,29.0,-0.15,0.84,0.0,false
May 21 2024 11:25:08:206 AM,131321.546875,-65094.167969,4529.25,0.0,38.0,2.0,14853.736328,892.59906,694.387024,-0.512,416.0,-312.0,50.0,-0.2,0.85,0.0,false
May 21 2024 11:25:08:306 AM,131414.609375,-65028.398438,4529.419922,0.0,35.0,2.0,14853.902344,938.447021,650.933044,0.862,458.0,-435.0,14.0,-0.24,0.87,0.0,false
May 21 2024 11:25:08:406 AM,131511.703125,-64967.9375,4530.0,0.0,31.0,3.0,14854.486328,986.31604,596.514038,8.458,479.0,-544.0,76.0,-0.24,0.87,0.0,false
May 21 2024 11:25:08:506 AM,131613.546875,-64913.539062,4531.009766,0.0,27.0,4.0,14855.490234,1032.897095,533.578003,10.05,466.0,-629.0,16.0,-0.23,0.82,0.0,false
May 21 2024 11:25:08:606 AM,131719.78125,-64865.617188,4532.569824,1.0,22.0,4.0,14857.05957,1074.845093,463.95401,14.765,419.0,-696.0,47.0,-0.23,0.79,0.0,false
May 21 2024 11:25:08:706 AM,131829.921875,-64824.777344,4534.759766,1.0,18.0,5.0,14859.249023,1111.413086,386.877014,24.733002,366.0,-771.0,100.0,-0.23,0.8,0.0,false
May 21 2024 11:25:08:806 AM,131943.140625,-64791.898438,4537.77002,1.0,14.0,5.0,14862.250977,1141.334106,307.058014,31.209002,299.0,-798.0,65.0,-0.23,0.82,0.0,false
May 21 2024 11:25:08:906 AM,132058.578125,-64767.027344,4541.140137,2.0,10.0,5.0,14865.629883,1164.990112,226.416016,33.826,237.0,-806.0,26.0,-0.23,0.83,0.0,false
May 21 2024 11:25:09:6 AM,132175.90625,-64750.109375,4544.919922,2.0,6.0,6.0,14869.410156,1182.654053,143.0,38.371002,177.0,-834.0,45.0,-0.23,0.83,0.0,false
May 21 2024 11:25:09:106 AM,132294.5625,-64741.648438,4548.890137,2.0,2.0,6.0,14873.37207,1194.32605,58.239002,39.613003,117.0,-848.0,12.0,-0.23,0.83,0.0,false
May 21 2024 11:25:09:206 AM,132413.921875,-64741.609375,4553.209961,2.0,-2.0,6.0,14877.689453,1199.653076,-27.463001,44.164001,53.0,-857.0,46.0,-0.23,0.87,0.0,false
May 21 2024 11:25:09:306 AM,132533.28125,-64750.128906,4557.649902,2.0,-7.0,6.0,14882.137695,1199.720093,-113.802002,42.565002,1.0,-863.0,-16.0,-0.23,0.9,0.0,false
May 21 2024 11:25:09:406 AM,132652.296875,-64767.199219,4562.359863,2.0,-11.0,6.0,14886.845703,1193.784058,-201.012009,46.453003,-59.0,-872.0,39.0,-0.23,0.88,0.0,false
May 21 2024 11:25:09:506 AM,132770.53125,-64792.808594,4567.22998,2.0,-15.0,6.0,14891.716797,1183.020996,-285.205017,47.341003,-108.0,-842.0,9.0,-0.2,0.85,0.0,false
May 21 2024 11:25:09:606 AM,132887.421875,-64826.347656,4572.159668,2.0,-19.0,6.0,14896.641602,1168.094116,-365.19101,49.131001,-149.0,-800.0,18.0,-0.17,0.8,0.0,false
May 21 2024 11:25:09:706 AM,133002.484375,-64867.359375,4577.25,2.0,-22.0,5.0,14901.732422,1147.904053,-440.794006,50.689003,-202.0,-756.0,16.0,-0.17,0.8,0.0,false
May 21 2024 11:25:09:806 AM,133115.296875,-64915.878906,4582.509766,3.0,-26.0,5.0,14906.993164,1123.157104,-513.184998,52.281002,-247.0,-724.0,16.0,-0.17,0.81,0.0,false
May 21 2024 11:25:09:906 AM,133225.609375,-64971.117188,4587.779785,3.0,-29.0,5.0,14912.268555,1098.925049,-576.900024,51.258003,-242.0,-637.0,-10.0,-0.12,0.81,0.0,false
May 21 2024 11:25:10:6 AM,133333.984375,-65031.828125,4593.069824,3.0,-31.0,5.0,14917.553711,1077.12207,-630.702026,53.022003,-218.0,-538.0,18.0,-0.08,0.81,0.0,false
May 21 2024 11:25:10:106 AM,133441.328125,-65097.699219,4598.429688,3.0,-33.0,4.0,14922.916992,1060.140991,-673.743042,53.198002,-170.0,-430.0,2.0,-0.06,0.88,0.0,false
May 21 2024 11:25:10:206 AM,133546.875,-65166.839844,4603.790039,3.0,-34.0,4.0,14928.271484,1047.862061,-709.290039,54.693001,-123.0,-355.0,15.0,-0.05,0.93,0.0,false
May 21 2024 11:25:10:306 AM,133651.4375,-65239.1875,4609.310059,3.0,-35.0,4.0,14933.790039,1039.707031,-740.475037,55.218002,-82.0,-312.0,5.0,-0.05,0.94,0.0,false
May 21 2024 11:25:10:407 AM,133755.46875,-65314.417969,4614.939941,3.0,-36.0,3.0,14939.420898,1035.679077,-766.955017,57.061001,-40.0,-265.0,18.0,-0.03,0.93,0.0,false
May 21 2024 11:25:10:506 AM,133859.46875,-65391.847656,4620.629883,3.0,-37.0,3.0,14945.111328,1035.696045,-788.876038,57.730003,0.0,-219.0,7.0,-0.02,0.93,0.0,false
May 21 2024 11:25:10:606 AM,133963.703125,-65471.308594,4626.529785,3.0,-38.0,2.0,14951.014648,1037.493042,-808.366028,59.837002,18.0,-195.0,21.0,-0.02,0.94,0.0,false
May 21 2024 11:25:10:707 AM,134068.234375,-65552.609375,4632.529785,3.0,-38.0,2.0,14957.011719,1042.75708,-824.186035,60.152004,53.0,-158.0,3.0,-0.01,0.95,0.0,false
May 21 2024 11:25:10:807 AM,134172.9375,-65634.4375,4638.560059,3.0,-38.0,1.0,14963.047852,1041.078003,-824.063049,60.824001,-17.0,1.0,7.0,0.02,0.94,0.0,false
May 21 2024 11:25:10:907 AM,134277.3125,-65715.515625,4644.580078,3.0,-38.0,0.0,14969.05957,1039.678101,-815.356018,60.415005,-14.0,87.0,-4.0,0.03,0.93,0.0,false
May 21 2024 11:25:11:7 AM,134381.71875,-65795.648438,4650.509766,3.0,-37.0,0.0,14974.999023,1041.168091,-802.89801,59.720001,15.0,125.0,-7.0,0.03,0.93,0.0,false
May 21 2024 11:25:11:107 AM,134486.953125,-65874.804688,4656.489746,3.0,-37.0,0.0,14980.973633,1044.888062,-787.101013,59.451004,37.0,158.0,-3.0,0.04,0.93,0.0,false
May 21 2024 11:25:11:207 AM,134592.03125,-65951.96875,4662.419922,3.0,-36.0,-1.0,14986.907227,1050.029053,-768.991028,59.605003,51.0,181.0,2.0,0.04,0.94,0.0,false
May 21 2024 11:25:11:307 AM,134698.578125,-66027.6875,4668.350098,3.0,-35.0,-1.0,14992.838867,1072.286011,-759.137024,58.809002,223.0,99.0,-8.0,0.06,0.94,0.0,false
May 21 2024 11:25:11:407 AM,134807.765625,-66102.445312,4674.279785,3.0,-34.0,-1.0,14998.760742,1098.298096,-748.595032,58.950005,260.0,105.0,1.0,0.06,0.94,0.0,false
May 21 2024 11:25:11:508 AM,134919.515625,-66175.96875,4680.120117,3.0,-33.0,-2.0,15004.604492,1123.793091,-736.361023,57.395004,255.0,122.0,-16.0,0.06,0.94,0.0,false
May 21 2024 11:25:11:607 AM,135033.8125,-66248.101562,4685.859863,3.0,-32.0,-2.0,15010.338867,1149.51709,-721.44104,56.643002,257.0,149.0,-8.0,0.06,0.95,0.0,false
May 21 2024 11:25:11:707 AM,135150.609375,-66318.585938,4691.580078,3.0,-30.0,-2.0,15016.05957,1175.51709,-704.337036,56.936001,260.0,171.0,3.0,0.06,0.95,0.0,false
May 21 2024 11:25:11:807 AM,135269.90625,-66387.328125,4697.299805,3.0,-29.0,-3.0,15021.78418,1201.659058,-685.541016,57.228004,261.0,188.0,3.0,0.06,0.96,0.0,false
May 21 2024 11:25:11:907 AM,135391.6875,-66454.21875,4703.040039,3.0,-28.0,-3.0,15027.518555,1227.851074,-665.407043,57.128002,262.0,201.0,-1.0,0.06,0.96,0.0,false
May 21 2024 11:25:12:7 AM,135516.0,-66519.125,4708.75,3.0,-27.0,-3.0,15033.235352,1253.75708,-644.373047,57.307003,259.0,210.0,2.0,0.06,0.96,0.0,false
May 21 2024 11:25:12:108 AM,135643.890625,-66582.4375,4714.459961,3.0,-26.0,-3.0,15038.94043,1279.641113,-622.685059,56.064003,259.0,217.0,-12.0,0.06,0.96,0.0,false
May 21 2024 11:25:12:208 AM,135772.984375,-66643.210938,4720.189941,3.0,-24.0,-3.0,15044.676758,1305.391113,-599.208008,57.147003,258.0,235.0,11.0,0.05,0.96,0.0,false
May 21 2024 11:25:12:308 AM,135904.796875,-66701.710938,4725.679688,3.0,-23.0,-3.0,15050.164062,1329.905029,-577.913025,53.590004,245.0,213.0,-36.0,0.05,0.96,0.0,false
May 21 2024 11:25:12:408 AM,136038.984375,-66758.179688,4730.939941,3.0,-22.0,-3.0,15055.428711,1353.979004,-555.886047,52.353001,241.0,220.0,-12.0,0.05,0.96,0.0,false
May 21 2024 11:25:12:508 AM,136175.5,-66812.476562,4736.040039,3.0,-21.0,-2.0,15060.520508,1377.571045,-533.725037,50.755001,236.0,222.0,-16.0,0.05,0.96,0.0,false
May 21 2024 11:25:12:608 AM,136314.28125,-66864.710938,4740.929688,3.0,-20.0,-2.0,15065.413086,1400.449097,-512.321045,47.983002,229.0,214.0,-28.0,0.04,0.95,0.0,false
May 21 2024 11:25:12:708 AM,136455.234375,-66914.9375,4745.569824,2.0,-19.0,-2.0,15070.052734,1422.697021,-490.909027,45.779003,222.0,214.0,-22.0,0.04,0.95,0.0,false
May 21 2024 11:25:12:808 AM,136598.359375,-66963.070312,4749.899902,2.0,-18.0,-1.0,15074.383789,1444.43103,-469.912018,42.060001,217.0,210.0,-37.0,0.04,0.95,0.0,false
May 21 2024 11:25:12:908 AM,136743.5,-67009.15625,4753.779785,2.0,-17.0,-1.0,15078.260742,1465.821045,-449.013031,36.908001,214.0,209.0,-52.0,0.04,0.95,0.0,false
May 21 2024 11:25:13:8 AM,136890.65625,-67053.15625,4757.100098,2.0,-16.0,-1.0,15081.584961,1486.638062,-429.442017,31.161001,208.0,196.0,-57.0,0.03,0.95,0.0,false
May 21 2024 11:25:13:109 AM,137040.78125,-67095.554688,4759.589844,1.0,-15.0,0.0,15084.073242,1507.051025,-412.216034,22.400002,204.0,172.0,-88.0,0.03,0.95,0.0,false
May 21 2024 11:25:13:209 AM,137192.09375,-67135.820312,4761.27002,1.0,-14.0,0.0,15085.75293,1527.097046,-396.212006,12.484,200.0,160.0,-99.0,0.03,0.95,0.0,false
May 21 2024 11:25:13:309 AM,137345.421875,-67174.539062,4762.029785,1.0,-14.0,0.0,15086.512695,1546.909058,-380.750031,5.26,198.0,155.0,-72.0,0.03,0.95,0.0,false
May 21 2024 11:25:13:408 AM,137500.671875,-67211.65625,4761.899902,0.0,-13.0,0.0,15086.637695,1566.677124,-366.498016,-5.104,198.0,143.0,-104.0,0.03,0.95,0.0,false
May 21 2024 11:25:13:509 AM,137657.78125,-67247.28125,4760.779785,0.0,-12.0,0.0,15087.766602,1586.584106,-352.529022,-16.552,199.0,140.0,-114.0,0.03,0.95,0.0,false
May 21 2024 11:25:13:602 AM,137805.484375,-67279.1875,4758.540039,0.0,-12.0,0.0,15090.00293,1605.155029,-340.751007,-28.869001,186.0,118.0,-123.0,0.02,0.95,0.0,false
May 21 2024 11:25:13:703 AM,137966.921875,-67312.890625,4754.439941,-1.0,-11.0,0.0,15094.097656,1624.508057,-334.583008,-48.614002,194.0,62.0,-197.0,-0.01,0.95,0.0,false
May 21 2024 11:25:13:807 AM,138136.78125,-67348.28125,4747.529785,-2.0,-12.0,0.0,15101.010742,1642.943115,-339.146027,-80.588005,184.0,-46.0,-320.0,-0.04,0.95,0.0,false
May 21 2024 11:25:13:907 AM,138299.1875,-67382.859375,4736.97998,-4.0,-12.0,1.0,15111.55957,1658.528076,-350.752014,-121.208008,156.0,-116.0,-406.0,-0.04,0.95,0.0,false
May 21 2024 11:25:14:7 AM,138468.359375,-67420.210938,4728.330078,-2.0,-13.0,1.0,15120.207031,1667.476074,-366.39801,-82.950005,89.0,-156.0,383.0,-0.04,0.95,0.0,false
May 21 2024 11:25:14:108 AM,138641.84375,-67460.65625,4721.72998,1.0,-14.0,2.0,15126.811523,1670.210083,-387.238007,-16.27,27.0,-208.0,667.0,-0.04,0.95,0.0,false
May 21 2024 11:25:14:208 AM,138808.15625,-67500.867188,4724.850098,1.0,-15.0,2.0,15129.930664,1676.189087,-418.075012,27.048,60.0,-308.0,433.0,-0.04,0.95,0.0,false
May 21 2024 11:25:14:308 AM,138975.46875,-67545.28125,4726.759766,1.0,-16.0,2.0,15131.836914,1683.144043,-449.726013,14.007001,70.0,-317.0,-130.0,-0.04,0.95,0.0,false
May 21 2024 11:25:14:409 AM,139143.234375,-67592.789062,4727.569824,0.0,-17.0,3.0,15132.647461,1688.867065,-483.986023,0.858,57.0,-343.0,-131.0,-0.05,0.95,0.0,false
May 21 2024 11:25:14:508 AM,139311.21875,-67643.351562,4726.0,0.0,-18.0,3.0,15134.21875,1694.220093,-517.901001,-31.800001,54.0,-339.0,-327.0,-0.05,0.95,0.0,false
May 21 2024 11:25:14:608 AM,139478.109375,-67696.796875,4721.429688,-2.0,-19.0,3.0,15138.78125,1699.96814,-553.51001,-56.695004,57.0,-356.0,-249.0,-0.05,0.95,0.0,false
May 21 2024 11:25:14:708 AM,139648.03125,-67754.492188,4713.919922,-2.0,-20.0,4.0,15146.291992,1703.297119,-589.910034,-77.190002,33.0,-364.0,-205.0,-0.05,0.94,0.0,false
May 21 2024 11:25:14:808 AM,139821.71875,-67816.257812,4707.459961,0.0,-21.0,3.0,15152.758789,1700.722046,-632.409058,-54.460003,-26.0,-425.0,227.0,-0.05,0.94,0.0,false
May 21 2024 11:25:14:908 AM,139993.3125,-67881.65625,4705.939941,1.0,-22.0,3.0,15154.273438,1687.254028,-661.242004,-17.016001,-135.0,-288.0,374.0,-0.04,0.94,0.0,false
May 21 2024 11:25:15:8 AM,140160.109375,-67946.179688,4707.469727,0.0,-24.0,1.0,15155.803711,1669.675049,-691.111023,6.960001,-176.0,-299.0,240.0,-0.04,0.94,0.0,false
May 21 2024 11:25:15:108 AM,140325.828125,-68018.03125,4707.179688,0.0,-25.0,2.0,15156.09668,1656.043091,-714.862061,-7.594,-136.0,-238.0,-146.0,-0.04,0.93,0.0,false
May 21 2024 11:25:15:208 AM,140489.578125,-68092.171875,4706.089844,0.0,-26.0,2.0,15157.181641,1640.842041,-741.638062,-12.221001,-152.0,-268.0,-46.0,-0.04,0.93,0.0,false
May 21 2024 11:25:15:308 AM,140651.34375,-68168.929688,4704.25,-1.0,-27.0,3.0,15159.021484,1627.683105,-769.274048,-25.533001,-132.0,-276.0,-133.0,-0.04,0.93,0.0,false
May 21 2024 11:25:15:409 AM,140812.546875,-68248.851562,4700.830078,-1.0,-28.0,4.0,15162.447266,1629.058105,-803.103027,-42.008003,14.0,-338.0,-165.0,-0.03,0.93,0.0,false
May 21 2024 11:25:15:508 AM,140974.296875,-68332.078125,4695.839844,-1.0,-29.0,5.0,15167.430664,1628.900024,-836.820068,-58.980003,-2.0,-337.0,-170.0,-0.03,0.92,0.0,false
May 21 2024 11:25:15:609 AM,141136.640625,-68418.71875,4689.890137,-1.0,-29.0,6.0,15173.382812,1626.501099,-872.137024,-60.346004,-24.0,-353.0,-14.0,-0.03,0.92,0.0,false
May 21 2024 11:25:15:708 AM,141299.03125,-68508.40625,4683.909668,-1.0,-30.0,6.0,15179.365234,1623.579102,-906.30603,-59.818005,-29.0,-342.0,5.0,-0.02,0.93,0.0,false
May 21 2024 11:25:15:809 AM,141462.09375,-68601.007812,4678.0,-1.0,-31.0,6.0,15185.272461,1621.560059,-938.21106,-57.149002,-20.0,-319.0,27.0,-0.01,0.94,0.0,false
May 21 2024 11:25:15:902 AM,141613.34375,-68688.421875,4672.350098,-1.0,-31.0,5.0,15190.920898,1623.560059,-961.105042,-60.696003,20.0,-229.0,-35.0,0.03,0.95,0.0,false
May 21 2024 11:25:16:2 AM,141777.171875,-68783.539062,4665.97998,-1.0,-31.0,4.0,15197.296875,1634.231079,-971.785034,-64.408005,107.0,-107.0,-37.0,0.05,0.94,0.0,false
May 21 2024 11:25:16:102 AM,141942.234375,-68878.710938,4659.069824,-2.0,-30.0,3.0,15204.205078,1651.58606,-971.52002,-69.708,174.0,3.0,-53.0,0.04,0.94,0.0,false
May 21 2024 11:25:16:202 AM,142109.328125,-68973.539062,4651.409668,-2.0,-29.0,2.0,15211.868164,1674.861084,-960.091064,-80.009003,233.0,114.0,-103.0,0.04,0.94,0.0,false
May 21 2024 11:25:16:302 AM,142279.828125,-69067.148438,4643.049805,-2.0,-28.0,1.0,15220.227539,1702.140137,-940.601074,-84.620003,273.0,195.0,-46.0,0.05,0.94,0.0,false
May 21 2024 11:25:16:404 AM,142456.046875,-69160.117188,4634.129883,-2.0,-27.0,-1.0,15229.145508,1731.971069,-915.487061,-90.039001,298.0,251.0,-54.0,0.05,0.94,0.0,false
May 21 2024 11:25:16:505 AM,142631.21875,-69248.398438,4624.759766,-2.0,-25.0,-2.0,15238.511719,1761.589111,-888.799072,-96.845001,296.0,267.0,-68.0,0.05,0.94,0.0,false
May 21 2024 11:25:16:606 AM,142811.109375,-69334.46875,4614.489746,-2.0,-24.0,-3.0,15248.780273,1790.878052,-861.634033,-105.682007,293.0,272.0,-88.0,0.05,0.93,0.0,false
May 21 2024 11:25:16:705 AM,142992.640625,-69416.929688,4603.909668,-2.0,-23.0,-4.0,15259.361328,1821.018066,-830.542053,-107.764008,301.0,311.0,-21.0,0.05,0.93,0.0,false
May 21 2024 11:25:16:806 AM,143176.78125,-69496.359375,4593.049805,-3.0,-22.0,-5.0,15270.229492,1851.228027,-796.414062,-112.070007,302.0,341.0,-43.0,0.05,0.93,0.0,false
May 21 2024 11:25:16:905 AM,143363.828125,-69573.335938,4582.189941,-2.0,-20.0,-6.0,15281.088867,1881.662109,-758.035034,-110.048004,304.0,384.0,20.0,0.05,0.95,0.0,false
May 21 2024 11:25:17:5 AM,143553.09375,-69648.15625,4572.169922,-2.0,-19.0,-5.0,15291.107422,1911.490112,-717.813049,-98.661003,298.0,402.0,114.0,0.05,0.95,0.0,false
May 21 2024 11:25:17:105 AM,143745.28125,-69718.171875,4562.069824,-2.0,-18.0,-4.0,15301.204102,1939.782104,-679.38501,-103.083008,283.0,384.0,-44.0,0.05,0.95,0.0,false
May 21 2024 11:25:17:205 AM,143940.5625,-69784.21875,4551.580078,-2.0,-17.0,-4.0,15311.701172,1967.19812,-641.423035,-102.972008,274.0,380.0,1.0,0.04,0.94,0.0,false
May 21 2024 11:25:17:306 AM,144140.609375,-69847.289062,4541.399902,-2.0,-15.0,-4.0,15321.875977,1992.799072,-604.534058,-108.333008,256.0,369.0,-54.0,0.04,0.94,0.0,false
May 21 2024 11:25:17:406 AM,144339.609375,-69906.148438,4531.350098,-3.0,-14.0,-3.0,15331.930664,2015.739136,-574.194031,-112.025002,229.0,303.0,-37.0,0.04,0.94,0.0,false
May 21 2024 11:25:17:507 AM,144543.375,-69959.929688,4519.890137,-3.0,-13.0,-5.0,15343.386719,2036.825073,-547.170044,-118.095009,211.0,270.0,-61.0,0.04,0.94,0.0,false
May 21 2024 11:25:17:606 AM,144749.3125,-70012.148438,4509.370117,-2.0,-12.0,-5.0,15353.908203,2059.383057,-508.929016,-97.120003,226.0,382.0,210.0,0.04,0.94,0.0,false
May 21 2024 11:25:17:706 AM,144956.765625,-70062.085938,4501.140137,-1.0,-11.0,-4.0,15362.132812,2080.213135,-469.709015,-83.639008,208.0,392.0,135.0,0.04,0.93,0.0,false
